Site,Exclosure,Disturbance,Plot Name,Date,FG,index,Year,Total_Hits_FG,project,Total Hits,Total_Weight_FG,hits,weight
wildcat,livestock ex,control,,2020-08-06,C3,108,2020,15,NEX,15,69.1218,11.0,38.86
wildcat,livestock ex,control,,2020-08-06,C4,108,2020,15,NEX,15,69.1218,4.0,11.46
wildcat,livestock ex,control,,2020-08-06,AnnGrass,108,2020,15,NEX,15,69.1218,0.0,0.0618
wildcat,livestock ex,control,,2020-08-06,SD,108,2020,15,NEX,15,69.1218,0.0,18.74
wildcat,out,control,,2017-07-18,AnnGrass,109,2017,24,NEX,24,51.199999999999996,0.0,0.0
wildcat,out,control,,2017-07-18,SD,109,2017,24,NEX,24,51.199999999999996,0.0,0.0
wildcat,out,control,,2017-07-18,Brome,109,2017,24,NEX,24,51.199999999999996,0.0,0.0
wildcat,out,control,,2017-07-18,VUOC,109,2017,24,NEX,24,51.199999999999996,0.0,0.0
wildcat,out,control,,2017-07-18,Forb,109,2017,24,NEX,24,51.199999999999996,0.0,1.0399999999999991
wildcat,out,control,,2017-07-18,C4,109,2017,24,NEX,24,51.199999999999996,12.0,9.9
wildcat,out,control,,2017-07-18,C3,109,2017,24,NEX,24,51.199999999999996,12.0,40.26
wildcat,out,control,,2017-07-18,Total,109,2017,24,NEX,24,51.199999999999996,24.0,51.2
wildcat,out,control,,2017-07-18,Subshrub,109,2017,24,NEX,24,51.199999999999996,0.0,0.0
wildcat,out,control,,2018-08-02,SD,110,2018,29,NEX,29,96.53999999999998,0.0,1.82
wildcat,out,control,,2018-08-02,AnnGrass,110,2018,29,NEX,29,96.53999999999998,0.0,0.6
wildcat,out,control,,2018-08-02,VUOC,110,2018,29,NEX,29,96.53999999999998,0.0,0.38
wildcat,out,control,,2018-08-02,Brome,110,2018,29,NEX,29,96.53999999999998,0.0,0.22
wildcat,out,control,,2018-08-02,Forb,110,2018,29,NEX,29,96.53999999999998,0.0,2.36
wildcat,out,control,,2018-08-02,C4,110,2018,29,NEX,29,96.53999999999998,9.0,45.54
wildcat,out,control,,2018-08-02,Total,110,2018,29,NEX,29,96.53999999999998,29.0,96.53999999999998
wildcat,out,control,,2018-08-02,Subshrub,110,2018,29,NEX,29,96.53999999999998,0.0,0.0
wildcat,out,control,,2018-08-02,C3,110,2018,29,NEX,29,96.53999999999998,20.0,46.22
wildcat,out,control,,2019-08-05,AnnGrass,111,2019,9,NEX,9,56.720000000000006,0.0,0.02
wildcat,out,control,,2019-08-05,SD,111,2019,9,NEX,9,56.720000000000006,0.0,1.1
wildcat,out,control,,2019-08-05,VUOC,111,2019,9,NEX,9,56.720000000000006,0.0,0.0
wildcat,out,control,,2019-08-05,Brome,111,2019,9,NEX,9,56.720000000000006,0.0,0.02
wildcat,out,control,,2019-08-05,C4,111,2019,9,NEX,9,56.720000000000006,3.0,18.1
wildcat,out,control,,2019-08-05,Total,111,2019,9,NEX,9,56.720000000000006,9.0,56.72000000000001
wildcat,out,control,,2019-08-05,Subshrub,111,2019,9,NEX,9,56.720000000000006,0.0,0.0
wildcat,out,control,,2019-08-05,C3,111,2019,9,NEX,9,56.720000000000006,6.0,33.7
wildcat,out,control,,2019-08-05,Forb,111,2019,9,NEX,9,56.720000000000006,0.0,3.8
wildcat,out,control,,2020-08-06,VUOC,112,2020,13,NEX,16,58.26,0.0,
wildcat,out,control,,2020-08-06,Brome,112,2020,13,NEX,16,58.26,0.0,0.0
wildcat,out,control,,2020-08-06,SD,112,2020,13,NEX,16,58.26,0.0,19.9
wildcat,out,control,,2020-08-06,C4,112,2020,13,NEX,16,58.26,5.0,6.76
wildcat,out,control,,2020-08-06,Total,112,2020,13,NEX,16,58.26,13.0,58.26
wildcat,out,control,,2020-08-06,C3,112,2020,13,NEX,16,58.26,8.0,28.0
wildcat,out,control,,2020-08-06,Forb,112,2020,13,NEX,16,58.26,0.0,3.6
wildcat,out,control,,2020-08-06,Subshrub,112,2020,13,NEX,16,58.26,0.0,0.0
wildcat,out,control,,2020-08-06,AnnGrass,112,2020,13,NEX,16,58.26,0.0,
wildcat,ungulate ex,control,,2017-07-18,AnnGrass,113,2017,18,NEX,18,126.17999999999999,0.0,0.6400000000000006
wildcat,ungulate ex,control,,2017-07-18,Forb,113,2017,18,NEX,18,126.17999999999999,0.0,1.9400000000000013
wildcat,ungulate ex,control,,2017-07-18,Brome,113,2017,18,NEX,18,126.17999999999999,0.0,0.6400000000000006
wildcat,ungulate ex,control,,2017-07-18,Subshrub,113,2017,18,NEX,18,126.17999999999999,0.0,0.0
wildcat,ungulate ex,control,,2017-07-18,SD,113,2017,18,NEX,18,126.17999999999999,0.0,0.0
wildcat,ungulate ex,control,,2017-07-18,C4,113,2017,18,NEX,18,126.17999999999999,7.0,7.599999999999998
wildcat,ungulate ex,control,,2017-07-18,Total,113,2017,18,NEX,18,126.17999999999999,18.0,126.18
wildcat,ungulate ex,control,,2017-07-18,VUOC,113,2017,18,NEX,18,126.17999999999999,0.0,0.0
wildcat,ungulate ex,control,,2017-07-18,C3,113,2017,18,NEX,18,126.17999999999999,11.0,116.0
wildcat,ungulate ex,control,,2018-08-02,Forb,114,2018,16,NEX,16,100.58000000000001,0.0,13.4
wildcat,ungulate ex,control,,2018-08-02,Brome,114,2018,16,NEX,16,100.58000000000001,1.0,8.16
wildcat,ungulate ex,control,,2018-08-02,AnnGrass,114,2018,16,NEX,16,100.58000000000001,1.0,9.3
wildcat,ungulate ex,control,,2018-08-02,Subshrub,114,2018,16,NEX,16,100.58000000000001,0.0,0.0
wildcat,ungulate ex,control,,2018-08-02,SD,114,2018,16,NEX,16,100.58000000000001,4.0,8.12
wildcat,ungulate ex,control,,2018-08-02,C4,114,2018,16,NEX,16,100.58000000000001,8.0,39.5
wildcat,ungulate ex,control,,2018-08-02,Total,114,2018,16,NEX,16,100.58000000000001,16.0,100.58
wildcat,ungulate ex,control,,2018-08-02,C3,114,2018,16,NEX,16,100.58000000000001,3.0,30.26
wildcat,ungulate ex,control,,2018-08-02,VUOC,114,2018,16,NEX,16,100.58000000000001,0.0,1.14
wildcat,ungulate ex,control,,2019-08-05,AnnGrass,115,2019,0,NEX,10,1.7999999999999998,0.0,0.4
wildcat,ungulate ex,control,,2019-08-05,Brome,115,2019,0,NEX,10,1.7999999999999998,0.0,0.4
wildcat,ungulate ex,control,,2019-08-05,Forb,115,2019,0,NEX,10,1.7999999999999998,0.0,0.8
wildcat,ungulate ex,control,,2019-08-05,C4,115,2019,0,NEX,10,1.7999999999999998,0.0,0.0
wildcat,ungulate ex,control,,2019-08-05,SD,115,2019,0,NEX,10,1.7999999999999998,0.0,0.0
wildcat,ungulate ex,control,,2019-08-05,VUOC,115,2019,0,NEX,10,1.7999999999999998,0.0,0.0
wildcat,ungulate ex,control,,2019-08-05,Subshrub,115,2019,0,NEX,10,1.7999999999999998,10.0,25.1
wildcat,ungulate ex,control,,2019-08-05,Total,115,2019,0,NEX,10,1.7999999999999998,10.0,26.9
wildcat,ungulate ex,control,,2019-08-05,C3,115,2019,0,NEX,10,1.7999999999999998,0.0,0.6
wildcat,ungulate ex,control,,2020-08-06,AnnGrass,116,2020,9,NEX,9,59.959999999999994,0.0,1.1
wildcat,ungulate ex,control,,2020-08-06,Forb,116,2020,9,NEX,9,59.959999999999994,0.0,1.16
wildcat,ungulate ex,control,,2020-08-06,Brome,116,2020,9,NEX,9,59.959999999999994,0.0,1.1
wildcat,ungulate ex,control,,2020-08-06,C3,116,2020,9,NEX,9,59.959999999999994,4.0,21.2
wildcat,ungulate ex,control,,2020-08-06,VUOC,116,2020,9,NEX,9,59.959999999999994,0.0,0.0
wildcat,ungulate ex,control,,2020-08-06,C4,116,2020,9,NEX,9,59.959999999999994,2.0,10.2
wildcat,ungulate ex,control,,2020-08-06,SD,116,2020,9,NEX,9,59.959999999999994,3.0,26.3
wildcat,ungulate ex,control,,2020-08-06,Subshrub,116,2020,9,NEX,9,59.959999999999994,0.0,0.0
wildcat,ungulate ex,control,,2020-08-06,Total,116,2020,9,NEX,9,59.959999999999994,9.0,59.96000000000001
wildcat,livestock ex,fire,,2017-07-18,Subshrub,117,2017,19,NEX,19,96.34,0.0,0.0
wildcat,livestock ex,fire,,2017-07-18,Total,117,2017,19,NEX,19,96.34,19.0,96.34
wildcat,livestock ex,fire,,2017-07-18,C4,117,2017,19,NEX,19,96.34,18.0,30.800000000000004
wildcat,livestock ex,fire,,2017-07-18,VUOC,117,2017,19,NEX,19,96.34,0.0,0.3200000000000003
wildcat,livestock ex,fire,,2017-07-18,C3,117,2017,19,NEX,19,96.34,1.0,63.88
wildcat,livestock ex,fire,,2017-07-18,Brome,117,2017,19,NEX,19,96.34,0.0,0.3399999999999998
wildcat,livestock ex,fire,,2017-07-18,AnnGrass,117,2017,19,NEX,19,96.34,0.0,0.6600000000000001
wildcat,livestock ex,fire,,2017-07-18,Forb,117,2017,19,NEX,19,96.34,0.0,1.0
wildcat,livestock ex,fire,,2017-07-18,SD,117,2017,19,NEX,19,96.34,0.0,0.0
wildcat,livestock ex,fire,,2018-08-06,Subshrub,118,2018,50,NEX,50,289.82,0.0,0.0
wildcat,livestock ex,fire,,2018-08-06,AnnGrass,118,2018,50,NEX,50,289.82,17.0,77.60000000000001
wildcat,livestock ex,fire,,2018-08-06,Total,118,2018,50,NEX,50,289.82,50.0,289.82
wildcat,livestock ex,fire,,2018-08-06,C4,118,2018,50,NEX,50,289.82,16.0,71.78
wildcat,livestock ex,fire,,2018-08-06,C3,118,2018,50,NEX,50,289.82,17.0,108.12
wildcat,livestock ex,fire,,2018-08-06,Brome,118,2018,50,NEX,50,289.82,12.0,74.76
wildcat,livestock ex,fire,,2018-08-06,VUOC,118,2018,50,NEX,50,289.82,5.0,2.84
wildcat,livestock ex,fire,,2018-08-06,Forb,118,2018,50,NEX,50,289.82,0.0,5.8
wildcat,livestock ex,fire,,2018-08-06,SD,118,2018,50,NEX,50,289.82,0.0,26.52
wildcat,livestock ex,fire,,2019-08-05,C4,119,2019,35,NEX,35,265.14,7.0,33.0
wildcat,livestock ex,fire,,2019-08-05,AnnGrass,119,2019,35,NEX,35,265.14,6.0,23.04
wildcat,livestock ex,fire,,2019-08-05,Total,119,2019,35,NEX,35,265.14,35.0,265.14
wildcat,livestock ex,fire,,2019-08-05,C3,119,2019,35,NEX,35,265.14,6.0,112.7
wildcat,livestock ex,fire,,2019-08-05,Brome,119,2019,35,NEX,35,265.14,6.0,23.0
wildcat,livestock ex,fire,,2019-08-05,VUOC,119,2019,35,NEX,35,265.14,0.0,0.04
wildcat,livestock ex,fire,,2019-08-05,Forb,119,2019,35,NEX,35,265.14,3.0,11.3
wildcat,livestock ex,fire,,2019-08-05,SD,119,2019,35,NEX,35,265.14,13.0,85.1
wildcat,livestock ex,fire,,2019-08-05,Subshrub,119,2019,35,NEX,35,265.14,0.0,0.0
wildcat,livestock ex,fire,,2020-08-06,C4,120,2020,22,NEX,22,130.88320000000002,7.0,20.4
wildcat,livestock ex,fire,,2020-08-06,AnnGrass,120,2020,22,NEX,22,130.88320000000002,1.0,7.103199999999999
wildcat,livestock ex,fire,,2020-08-06,C3,120,2020,22,NEX,22,130.88320000000002,4.0,27.6
wildcat,livestock ex,fire,,2020-08-06,Brome,120,2020,22,NEX,22,130.88320000000002,1.0,7.1
wildcat,livestock ex,fire,,2020-08-06,Total,120,2020,22,NEX,22,130.88320000000002,22.0,130.88320000000002
wildcat,livestock ex,fire,,2020-08-06,VUOC,120,2020,22,NEX,22,130.88320000000002,0.0,0.0032
wildcat,livestock ex,fire,,2020-08-06,Forb,120,2020,22,NEX,22,130.88320000000002,0.0,0.1
wildcat,livestock ex,fire,,2020-08-06,Subshrub,120,2020,22,NEX,22,130.88320000000002,0.0,0.0
wildcat,livestock ex,fire,,2020-08-06,SD,120,2020,22,NEX,22,130.88320000000002,10.0,75.68
wildcat,out,fire,,2017-07-18,Subshrub,121,2017,11,NEX,11,123.48,0.0,0.6000000000000014
wildcat,out,fire,,2017-07-18,C4,121,2017,11,NEX,11,123.48,0.0,2.640000000000001
wildcat,out,fire,,2017-07-18,Brome,121,2017,11,NEX,11,123.48,0.0,0.4199999999999981
wildcat,out,fire,,2017-07-18,VUOC,121,2017,11,NEX,11,123.48,0.0,0.0
wildcat,out,fire,,2017-07-18,Forb,121,2017,11,NEX,11,123.48,0.0,0.0
wildcat,out,fire,,2017-07-18,SD,121,2017,11,NEX,11,123.48,0.0,0.0
wildcat,out,fire,,2017-07-18,C3,121,2017,11,NEX,11,123.48,11.0,120.42
wildcat,out,fire,,2017-07-18,Total,121,2017,11,NEX,11,123.48,11.0,124.07999999999998
wildcat,out,fire,,2017-07-18,AnnGrass,121,2017,11,NEX,11,123.48,0.0,0.4199999999999981
wildcat,out,fire,,2018-08-06,VUOC,122,2018,24,NEX,24,317.58,8.0,13.28
wildcat,out,fire,,2018-08-06,C4,122,2018,24,NEX,24,317.58,3.0,16.74
wildcat,out,fire,,2018-08-06,Subshrub,122,2018,24,NEX,24,317.58,0.0,0.0
wildcat,out,fire,,2018-08-06,Brome,122,2018,24,NEX,24,317.58,6.0,6.16
wildcat,out,fire,,2018-08-06,Forb,122,2018,24,NEX,24,317.58,0.0,1.86
wildcat,out,fire,,2018-08-06,C3,122,2018,24,NEX,24,317.58,7.0,260.28
wildcat,out,fire,,2018-08-06,SD,122,2018,24,NEX,24,317.58,0.0,19.26
wildcat,out,fire,,2018-08-06,Total,122,2018,24,NEX,24,317.58,24.0,317.58
wildcat,out,fire,,2018-08-06,AnnGrass,122,2018,24,NEX,24,317.58,14.0,19.44
wildcat,out,fire,,2019-08-05,C4,123,2019,33,NEX,33,203.10000000000002,6.0,42.7
wildcat,out,fire,,2019-08-05,Subshrub,123,2019,33,NEX,33,203.10000000000002,0.0,0.0
wildcat,out,fire,,2019-08-05,VUOC,123,2019,33,NEX,33,203.10000000000002,0.0,0.6
wildcat,out,fire,,2019-08-05,Brome,123,2019,33,NEX,33,203.10000000000002,17.0,33.7
wildcat,out,fire,,2019-08-05,Forb,123,2019,33,NEX,33,203.10000000000002,2.0,2.6
wildcat,out,fire,,2019-08-05,SD,123,2019,33,NEX,33,203.10000000000002,0.0,36.9
wildcat,out,fire,,2019-08-05,C3,123,2019,33,NEX,33,203.10000000000002,8.0,86.6
wildcat,out,fire,,2019-08-05,AnnGrass,123,2019,33,NEX,33,203.10000000000002,17.0,34.300000000000004
wildcat,out,fire,,2019-08-05,Total,123,2019,33,NEX,33,203.10000000000002,33.0,203.1
wildcat,out,fire,,2020-08-06,C4,124,2020,12,NEX,22,60.519999999999996,7.0,10.4
wildcat,out,fire,,2020-08-06,VUOC,124,2020,12,NEX,22,60.519999999999996,0.0,0.0
wildcat,out,fire,,2020-08-06,Brome,124,2020,12,NEX,22,60.519999999999996,1.0,12.88
wildcat,out,fire,,2020-08-06,SD,124,2020,12,NEX,22,60.519999999999996,0.0,15.84
wildcat,out,fire,,2020-08-06,Subshrub,124,2020,12,NEX,22,60.519999999999996,0.0,0.0
wildcat,out,fire,,2020-08-06,C3,124,2020,12,NEX,22,60.519999999999996,4.0,21.4
wildcat,out,fire,,2020-08-06,Total,124,2020,12,NEX,22,60.519999999999996,22.0,60.52
wildcat,out,fire,,2020-08-06,AnnGrass,124,2020,12,NEX,22,60.519999999999996,1.0,12.88
wildcat,out,fire,,2020-08-06,Forb,124,2020,12,NEX,22,60.519999999999996,0.0,0.0
wildcat,ungulate ex,fire,,2017-07-18,Total,125,2017,22,NEX,22,121.25999999999999,22.0,121.26
wildcat,ungulate ex,fire,,2017-07-18,AnnGrass,125,2017,22,NEX,22,121.25999999999999,0.0,0.3000000000000007
wildcat,ungulate ex,fire,,2017-07-18,C4,125,2017,22,NEX,22,121.25999999999999,0.0,0.0
wildcat,ungulate ex,fire,,2017-07-18,Subshrub,125,2017,22,NEX,22,121.25999999999999,0.0,0.0
wildcat,ungulate ex,fire,,2017-07-18,C3,125,2017,22,NEX,22,121.25999999999999,22.0,120.72
wildcat,ungulate ex,fire,,2017-07-18,Forb,125,2017,22,NEX,22,121.25999999999999,0.0,0.2400000000000002
wildcat,ungulate ex,fire,,2017-07-18,Brome,125,2017,22,NEX,22,121.25999999999999,0.0,0.3000000000000007
wildcat,ungulate ex,fire,,2017-07-18,SD,125,2017,22,NEX,22,121.25999999999999,0.0,0.0
wildcat,ungulate ex,fire,,2017-07-18,VUOC,125,2017,22,NEX,22,121.25999999999999,0.0,0.0
wildcat,ungulate ex,fire,,2018-08-06,C4,126,2018,12,NEX,12,541.18,0.0,0.0
wildcat,ungulate ex,fire,,2018-08-06,Total,126,2018,12,NEX,12,541.18,12.0,541.18
wildcat,ungulate ex,fire,,2018-08-06,AnnGrass,126,2018,12,NEX,12,541.18,1.0,76.94
wildcat,ungulate ex,fire,,2018-08-06,Forb,126,2018,12,NEX,12,541.18,0.0,3.58
wildcat,ungulate ex,fire,,2018-08-06,C3,126,2018,12,NEX,12,541.18,9.0,400.2
wildcat,ungulate ex,fire,,2018-08-06,Subshrub,126,2018,12,NEX,12,541.18,0.0,0.0
wildcat,ungulate ex,fire,,2018-08-06,Brome,126,2018,12,NEX,12,541.18,1.0,76.88
wildcat,ungulate ex,fire,,2018-08-06,VUOC,126,2018,12,NEX,12,541.18,0.0,0.06
wildcat,ungulate ex,fire,,2018-08-06,SD,126,2018,12,NEX,12,541.18,2.0,60.46
wildcat,ungulate ex,fire,,2019-08-05,Total,127,2019,41,NEX,41,368.29999999999995,41.0,368.3
wildcat,ungulate ex,fire,,2019-08-05,C4,127,2019,41,NEX,41,368.29999999999995,1.0,2.9
wildcat,ungulate ex,fire,,2019-08-05,AnnGrass,127,2019,41,NEX,41,368.29999999999995,7.0,11.1
wildcat,ungulate ex,fire,,2019-08-05,C3,127,2019,41,NEX,41,368.29999999999995,11.0,220.2
wildcat,ungulate ex,fire,,2019-08-05,Subshrub,127,2019,41,NEX,41,368.29999999999995,0.0,0.0
wildcat,ungulate ex,fire,,2019-08-05,Brome,127,2019,41,NEX,41,368.29999999999995,5.0,10.2
wildcat,ungulate ex,fire,,2019-08-05,VUOC,127,2019,41,NEX,41,368.29999999999995,2.0,0.9
wildcat,ungulate ex,fire,,2019-08-05,SD,127,2019,41,NEX,41,368.29999999999995,18.0,116.1
wildcat,ungulate ex,fire,,2019-08-05,Forb,127,2019,41,NEX,41,368.29999999999995,4.0,18.0
wildcat,ungulate ex,fire,,2020-08-06,Total,128,2020,16,NEX,16,104.06,16.0,104.06
wildcat,ungulate ex,fire,,2020-08-06,C4,128,2020,16,NEX,16,104.06,0.0,0.0
wildcat,ungulate ex,fire,,2020-08-06,AnnGrass,128,2020,16,NEX,16,104.06,4.0,3.5
wildcat,ungulate ex,fire,,2020-08-06,Forb,128,2020,16,NEX,16,104.06,0.0,0.0
wildcat,ungulate ex,fire,,2020-08-06,Subshrub,128,2020,16,NEX,16,104.06,0.0,0.0
wildcat,ungulate ex,fire,,2020-08-06,Brome,128,2020,16,NEX,16,104.06,4.0,3.5
wildcat,ungulate ex,fire,,2020-08-06,VUOC,128,2020,16,NEX,16,104.06,0.0,0.0
wildcat,ungulate ex,fire,,2020-08-06,SD,128,2020,16,NEX,16,104.06,5.0,20.52
wildcat,ungulate ex,fire,,2020-08-06,C3,128,2020,16,NEX,16,104.06,7.0,80.04
wildcat,livestock ex,prairie dog,,2017-07-18,Total,129,2017,3,NEX,3,38.74000000000001,3.0,38.74000000000001
wildcat,livestock ex,prairie dog,,2017-07-18,AnnGrass,129,2017,3,NEX,3,38.74000000000001,0.0,0.0
wildcat,livestock ex,prairie dog,,2017-07-18,C3,129,2017,3,NEX,3,38.74000000000001,3.0,29.080000000000005
wildcat,livestock ex,prairie dog,,2017-07-18,Subshrub,129,2017,3,NEX,3,38.74000000000001,0.0,0.0
wildcat,livestock ex,prairie dog,,2017-07-18,Brome,129,2017,3,NEX,3,38.74000000000001,0.0,0.0
wildcat,livestock ex,prairie dog,,2017-07-18,SD,129,2017,3,NEX,3,38.74000000000001,0.0,0.0
wildcat,livestock ex,prairie dog,,2017-07-18,Forb,129,2017,3,NEX,3,38.74000000000001,0.0,9.66
wildcat,livestock ex,prairie dog,,2017-07-18,C4,129,2017,3,NEX,3,38.74000000000001,0.0,0.0
wildcat,livestock ex,prairie dog,,2017-07-18,VUOC,129,2017,3,NEX,3,38.74000000000001,0.0,0.0
wildcat,livestock ex,prairie dog,,2018-08-02,Total,130,2018,37,NEX,37,184.22000000000003,37.0,184.22000000000003
wildcat,livestock ex,prairie dog,,2018-08-02,AnnGrass,130,2018,37,NEX,37,184.22000000000003,0.0,0.8200000000000001
wildcat,livestock ex,prairie dog,,2018-08-02,C3,130,2018,37,NEX,37,184.22000000000003,31.0,154.84
wildcat,livestock ex,prairie dog,,2018-08-02,Brome,130,2018,37,NEX,37,184.22000000000003,0.0,0.8
wildcat,livestock ex,prairie dog,,2018-08-02,C4,130,2018,37,NEX,37,184.22000000000003,0.0,0.0
wildcat,livestock ex,prairie dog,,2018-08-02,Forb,130,2018,37,NEX,37,184.22000000000003,6.0,28.34
wildcat,livestock ex,prairie dog,,2018-08-02,Subshrub,130,2018,37,NEX,37,184.22000000000003,0.0,0.0
wildcat,livestock ex,prairie dog,,2018-08-02,VUOC,130,2018,37,NEX,37,184.22000000000003,0.0,0.02
wildcat,livestock ex,prairie dog,,2018-08-02,SD,130,2018,37,NEX,37,184.22000000000003,0.0,0.22
wildcat,livestock ex,prairie dog,,2019-08-05,AnnGrass,131,2019,24,NEX,24,222.8,0.0,0.0
wildcat,livestock ex,prairie dog,,2019-08-05,C3,131,2019,24,NEX,24,222.8,0.0,0.0
wildcat,livestock ex,prairie dog,,2019-08-05,Brome,131,2019,24,NEX,24,222.8,0.0,0.0
wildcat,livestock ex,prairie dog,,2019-08-05,Total,131,2019,24,NEX,24,222.8,24.0,222.8
wildcat,livestock ex,prairie dog,,2019-08-05,Forb,131,2019,24,NEX,24,222.8,24.0,216.5
wildcat,livestock ex,prairie dog,,2019-08-05,C4,131,2019,24,NEX,24,222.8,0.0,0.0
wildcat,livestock ex,prairie dog,,2019-08-05,SD,131,2019,24,NEX,24,222.8,0.0,6.3
wildcat,livestock ex,prairie dog,,2019-08-05,Subshrub,131,2019,24,NEX,24,222.8,0.0,0.0
wildcat,livestock ex,prairie dog,,2019-08-05,VUOC,131,2019,24,NEX,24,222.8,0.0,0.0
wildcat,livestock ex,prairie dog,,2020-08-06,Total,132,2020,4,NEX,4,158.16,4.0,158.16
wildcat,livestock ex,prairie dog,,2020-08-06,C3,132,2020,4,NEX,4,158.16,1.0,57.76
wildcat,livestock ex,prairie dog,,2020-08-06,Brome,132,2020,4,NEX,4,158.16,0.0,0.0
wildcat,livestock ex,prairie dog,,2020-08-06,AnnGrass,132,2020,4,NEX,4,158.16,0.0,0.0
wildcat,livestock ex,prairie dog,,2020-08-06,C4,132,2020,4,NEX,4,158.16,0.0,0.48
wildcat,livestock ex,prairie dog,,2020-08-06,SD,132,2020,4,NEX,4,158.16,0.0,76.86
wildcat,livestock ex,prairie dog,,2020-08-06,Subshrub,132,2020,4,NEX,4,158.16,0.0,0.0
wildcat,livestock ex,prairie dog,,2020-08-06,Forb,132,2020,4,NEX,4,158.16,3.0,23.06
wildcat,livestock ex,prairie dog,,2020-08-06,VUOC,132,2020,4,NEX,4,158.16,0.0,0.0
wildcat,out,prairie dog,,2017-07-18,Brome,133,2017,5,NEX,5,37.06,0.0,0.0
wildcat,out,prairie dog,,2017-07-18,VUOC,133,2017,5,NEX,5,37.06,0.0,0.0
wildcat,out,prairie dog,,2017-07-18,Subshrub,133,2017,5,NEX,5,37.06,0.0,0.0
wildcat,out,prairie dog,,2017-07-18,Total,133,2017,5,NEX,5,37.06,5.0,37.06
wildcat,out,prairie dog,,2017-07-18,AnnGrass,133,2017,5,NEX,5,37.06,0.0,0.0
wildcat,out,prairie dog,,2017-07-18,C4,133,2017,5,NEX,5,37.06,0.0,0.0
wildcat,out,prairie dog,,2017-07-18,C3,133,2017,5,NEX,5,37.06,5.0,34.76
wildcat,out,prairie dog,,2017-07-18,Forb,133,2017,5,NEX,5,37.06,0.0,2.3000000000000007
wildcat,out,prairie dog,,2017-07-18,SD,133,2017,5,NEX,5,37.06,0.0,0.0
wildcat,out,prairie dog,,2018-08-02,Brome,134,2018,51,NEX,51,414.61999999999995,0.0,0.0
wildcat,out,prairie dog,,2018-08-02,VUOC,134,2018,51,NEX,51,414.61999999999995,0.0,0.08
wildcat,out,prairie dog,,2018-08-02,Subshrub,134,2018,51,NEX,51,414.61999999999995,0.0,0.0
wildcat,out,prairie dog,,2018-08-02,Total,134,2018,51,NEX,51,414.61999999999995,51.0,414.62
wildcat,out,prairie dog,,2018-08-02,AnnGrass,134,2018,51,NEX,51,414.61999999999995,0.0,0.08
wildcat,out,prairie dog,,2018-08-02,C4,134,2018,51,NEX,51,414.61999999999995,0.0,0.0
wildcat,out,prairie dog,,2018-08-02,C3,134,2018,51,NEX,51,414.61999999999995,38.0,397.18
wildcat,out,prairie dog,,2018-08-02,Forb,134,2018,51,NEX,51,414.61999999999995,13.0,14.78
wildcat,out,prairie dog,,2018-08-02,SD,134,2018,51,NEX,51,414.61999999999995,0.0,2.58
wildcat,out,prairie dog,,2019-08-05,Total,135,2019,36,NEX,36,303.2,36.0,303.2
wildcat,out,prairie dog,,2019-08-05,VUOC,135,2019,36,NEX,36,303.2,1.0,6.6
wildcat,out,prairie dog,,2019-08-05,Brome,135,2019,36,NEX,36,303.2,0.0,0.0
wildcat,out,prairie dog,,2019-08-05,C3,135,2019,36,NEX,36,303.2,21.0,210.9
wildcat,out,prairie dog,,2019-08-05,Forb,135,2019,36,NEX,36,303.2,5.0,49.0
wildcat,out,prairie dog,,2019-08-05,AnnGrass,135,2019,36,NEX,36,303.2,1.0,6.6
wildcat,out,prairie dog,,2019-08-05,Subshrub,135,2019,36,NEX,36,303.2,0.0,0.0
wildcat,out,prairie dog,,2019-08-05,C4,135,2019,36,NEX,36,303.2,0.0,0.0
wildcat,out,prairie dog,,2019-08-05,SD,135,2019,36,NEX,36,303.2,9.0,36.7
wildcat,out,prairie dog,,2020-08-06,VUOC,136,2020,16,NEX,16,157.232,5.0,4.48
wildcat,out,prairie dog,,2020-08-06,Total,136,2020,16,NEX,16,157.232,16.0,157.232
wildcat,out,prairie dog,,2020-08-06,Brome,136,2020,16,NEX,16,157.232,0.0,0.0482
wildcat,out,prairie dog,,2020-08-06,C3,136,2020,16,NEX,16,157.232,1.0,40.9
wildcat,out,prairie dog,,2020-08-06,Subshrub,136,2020,16,NEX,16,157.232,0.0,0.0
wildcat,out,prairie dog,,2020-08-06,AnnGrass,136,2020,16,NEX,16,157.232,5.0,4.5282
wildcat,out,prairie dog,,2020-08-06,C4,136,2020,16,NEX,16,157.232,0.0,0.4
wildcat,out,prairie dog,,2020-08-06,SD,136,2020,16,NEX,16,157.232,10.0,109.06
wildcat,out,prairie dog,,2020-08-06,Forb,136,2020,16,NEX,16,157.232,0.0,2.3438
wildcat,ungulate ex,prairie dog,,2017-07-18,Subshrub,137,2017,17,NEX,17,123.29999999999998,0.0,0.0
wildcat,ungulate ex,prairie dog,,2017-07-18,Forb,137,2017,17,NEX,17,123.29999999999998,0.0,0.0
wildcat,ungulate ex,prairie dog,,2017-07-18,Brome,137,2017,17,NEX,17,123.29999999999998,0.0,0.0
wildcat,ungulate ex,prairie dog,,2017-07-18,C3,137,2017,17,NEX,17,123.29999999999998,17.0,123.29999999999998
wildcat,ungulate ex,prairie dog,,2017-07-18,VUOC,137,2017,17,NEX,17,123.29999999999998,0.0,0.0
