Year,Month,Date,Block,Paddock,Plot,Direction,Location,Rep Notes,Ht Hi original,Ht Lo original,Check,Same,Height Hi,Height Lo,Species Lo,Notes,Pole notes,,,,,,,,,,,
2020,7,13,3,3,39,NE,39NE,,14,3,3,TRUE,15,4,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,39,SW,39SW,,10,1,1,TRUE,11,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,40,NE,40NE,,20,3,3,TRUE,21,4,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,40,SW,40SW,,15,1,1,TRUE,16,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,41,NE,41NE,,16,2,2,TRUE,17,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,41,SW,41SW,,20,2,2,TRUE,21,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,42,NE,42NE,,8,1,1,TRUE,9,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,3,42,SW,42SW,,6,2,2,TRUE,7,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,43,NE,43NE,,12,1,1,TRUE,13,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,43,SW,43SW,,11,1,1,TRUE,12,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,44,NE,44NE,,4,1,1,TRUE,5,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,44,SW,44SW,,2,1,1,TRUE,3,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,45,NE,45NE,,3,1,1,TRUE,4,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,45,SW,45SW,,8,1,1,TRUE,9,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,46,NE,46NE,,6,1,1,TRUE,7,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,46,SW,46SW,,1,0,0,TRUE,2,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,47,NE,47NE,,13,1,1,TRUE,14,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,47,SW,47SW,,4,0,0,TRUE,5,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,48,NE,48NE,,2,1,1,TRUE,3,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,2,48,SW,48SW,,10,2,2,TRUE,11,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,49,NE,49NE,,14,2,2,TRUE,15,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,49,SW,49SW,,9,3,3,TRUE,10,4,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,50,NE,50NE,,11,1,1,TRUE,12,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,50,SW,50SW,,10,1,1,TRUE,11,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,51,NE,51NE,,8,0,0,TRUE,9,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,51,SW,51SW,,10,2,2,TRUE,11,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,52,NE,52NE,,14,4,4,TRUE,15,5,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,52,SW,52SW,,13,2,2,TRUE,14,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,53,NE,53NE,,61,1,1,TRUE,62,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,53,SW,53SW,,11,2,2,TRUE,12,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,54,NE,54NE,,8,2,2,TRUE,9,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,13,3,1,54,SW,54SW,,8,1,1,TRUE,9,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,43,NE,43NE,,13,1,1,TRUE,14,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,43,SW,43SW,,10,1,1,TRUE,11,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,44,NE,44NE,,7,0,0,TRUE,8,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,44,SW,44SW,,6,1,1,TRUE,7,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,45,NE,45NE,,8,1,1,TRUE,9,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,45,SW,45SW,,1,0,0,TRUE,2,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,46,NE,46NE,,5,1,1,TRUE,6,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,46,SW,46SW,,5,0,0,TRUE,6,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,47,NE,47NE,,4,1,1,TRUE,5,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,47,SW,47SW,,10,0,0,TRUE,11,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,48,NE,48NE,,10,1,1,TRUE,11,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,2,48,SW,48SW,,10,1,1,TRUE,11,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,49,NE,49NE,,14,2,2,TRUE,15,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,49,SW,49SW,,10,2,2,TRUE,11,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,50,NE,50NE,,6,1,1,TRUE,7,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,50,SW,50SW,,12,0,0,TRUE,13,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,51,NE,51NE,,8,0,0,TRUE,9,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,51,SW,51SW,,6,1,1,TRUE,7,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,52,NE,52NE,,12,2,2,TRUE,13,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,52,SW,52SW,,13,1,1,TRUE,14,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,53,NE,53NE,,11,2,2,TRUE,12,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,53,SW,53SW,,9,1,1,TRUE,10,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,54,NE,54NE,,9,1,1,TRUE,10,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,14,3,1,54,SW,54SW,,6,0,0,TRUE,7,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,37,NE,37NE,,6,1,1,TRUE,7,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,37,SW,37SW,,2,1,1,TRUE,3,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,38,NE,38NE,,8,1,1,TRUE,9,2,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,38,SW,38SW,,7,1,1,TRUE,8,2,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,39,NE,39NE,,12,2,2,TRUE,13,3,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,39,SW,39SW,,13,2,2,TRUE,14,3,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,40,NE,40NE,,24,3,3,TRUE,25,4,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,40,SW,40SW,,12,2,2,TRUE,13,3,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,41,NE,41NE,,15,2,2,TRUE,16,3,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,41,SW,41SW,,13,2,2,TRUE,14,3,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,42,NE,42NE,,5,1,1,TRUE,6,2,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,3,42,SW,42SW,,11,1,1,TRUE,12,2,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,43,NE,43NE,,6,1,1,TRUE,7,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,43,SW,43SW,,8,1,1,TRUE,9,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,43,NE,43NE,,7,1,1,TRUE,8,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,43,SW,43SW,,4,1,1,TRUE,5,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,44,NE,44NE,,9,0,0,TRUE,10,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,44,SW,44SW,,4,1,1,TRUE,5,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,44,NE,44NE,,3,0,0,TRUE,4,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,44,SW,44SW,,6,1,1,TRUE,7,2,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,45,NE,45NE,,6,1,1,TRUE,7,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,45,SW,45SW,,3,0,0,TRUE,4,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,45,NE,45NE,,5,1,1,TRUE,6,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,45,SW,45SW,,5,0,0,TRUE,6,1,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,46,NE,46NE,,14,1,1,TRUE,15,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2020,7,15,3,2,46,SW,46SW,,6,0,0,TRUE,7,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
