PRISM Time Series Data
Location:  Lat: 43.2929   Lon: -105.1229   Elev: 4783ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2022-09-01
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2023-Mar-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2001-05-23,0.00,37.2,51.0,64.8,31.4,1.72,14.73
2001-05-24,0.00,34.8,52.3,69.8,27.7,2.20,19.30
2001-05-25,0.00,33.7,51.8,69.8,28.3,0.66,19.79
2001-05-26,0.00,39.1,55.5,71.9,35.3,1.10,20.23
2001-05-27,0.00,49.5,63.5,77.5,40.8,2.03,23.84
2001-05-28,0.00,46.1,60.2,74.4,45.1,0.87,19.75
2001-05-29,0.00,48.0,62.0,76.0,47.1,0.57,20.72
2001-05-30,0.00,49.2,61.4,73.6,49.6,0.16,16.70
2001-05-31,0.00,44.5,57.3,70.1,43.8,0.24,16.30
2001-06-01,0.00,44.9,59.0,73.1,34.5,1.01,21.55
2001-06-02,0.00,42.0,59.2,76.3,35.6,1.95,23.66
2001-06-03,0.15,47.7,63.4,79.1,46.0,0.36,24.23
2001-06-04,0.67,46.8,53.7,60.6,48.7,0.14,6.15
2001-06-05,0.42,34.7,45.0,55.3,38.7,0.16,7.31
2001-06-06,0.00,41.1,55.9,70.7,35.8,1.16,19.55
2001-06-07,0.00,46.9,59.9,72.9,42.0,1.54,19.86
2001-06-08,0.00,49.6,61.5,73.4,48.0,0.57,17.30
2001-06-09,0.00,53.0,67.6,82.2,50.7,0.89,26.26
2001-06-10,0.05,50.2,69.6,88.9,49.0,1.46,36.28
2001-06-11,0.00,53.1,71.9,90.6,44.4,3.48,41.30
2001-06-12,0.00,51.8,64.8,77.9,45.2,1.77,22.27
2001-06-13,0.29,44.4,61.0,77.5,47.5,0.71,19.64
2001-06-14,0.14,37.3,50.9,64.5,30.3,0.64,16.20
2001-06-15,0.30,38.5,48.5,58.4,38.1,0.40,9.19
2001-06-16,0.00,40.2,55.4,70.6,37.2,1.37,18.20
2001-06-17,0.00,47.9,64.5,81.1,42.5,2.32,27.95
2001-06-18,0.00,50.2,68.9,87.6,46.1,2.05,35.53
2001-06-19,0.00,45.6,55.8,65.9,41.9,1.46,12.11
2001-06-20,0.08,46.7,58.0,69.4,42.1,1.80,15.43
2001-06-21,0.00,43.5,56.6,69.7,44.2,0.75,14.71
2001-06-22,0.00,47.4,64.0,80.6,43.3,1.77,27.49
2001-06-23,0.00,52.4,72.1,91.8,46.2,3.64,40.17
2001-06-24,0.00,60.4,79.1,97.7,45.4,8.23,50.71
2001-06-25,0.03,64.0,80.0,96.0,49.6,8.70,45.60
2001-06-26,0.00,60.9,77.7,94.5,51.0,3.73,44.26
2001-06-27,0.00,61.0,71.6,82.3,58.1,2.09,19.91
2001-06-28,0.00,58.5,74.2,89.9,50.3,4.72,36.24
2001-06-29,0.00,59.6,78.1,96.5,52.5,4.82,46.33
2001-06-30,0.00,60.1,75.3,90.6,56.6,2.08,34.64
2001-07-01,0.00,58.3,73.9,89.5,57.5,0.81,33.24
2001-07-02,0.00,52.3,65.6,78.9,54.0,0.70,18.39
2001-07-03,0.00,55.9,73.8,91.6,54.2,1.01,38.18
2001-07-04,0.12,56.5,72.9,89.2,53.3,0.98,34.91
2001-07-05,0.00,58.4,75.6,92.8,57.1,0.61,37.30
2001-07-06,0.13,64.2,81.4,98.7,54.9,4.75,50.13
2001-07-07,0.35,59.6,76.6,93.6,55.9,0.65,39.86
2001-07-08,0.53,60.7,75.9,91.1,58.0,0.92,35.51
2001-07-09,0.79,61.4,76.3,91.3,59.5,0.49,34.00
2001-07-10,1.37,59.6,74.1,88.6,60.0,0.08,29.99
2001-07-11,0.28,58.8,70.9,83.0,59.8,0.35,21.26
2001-07-12,0.00,59.2,72.1,84.9,58.3,1.10,25.70
2001-07-13,0.00,57.3,73.2,89.2,54.3,1.00,35.64
2001-07-14,0.00,59.9,74.4,88.8,55.8,1.86,33.28
2001-07-15,0.02,58.0,74.1,90.2,55.5,1.02,35.91
2001-07-16,0.00,56.2,70.4,84.6,52.6,1.76,28.81
2001-07-17,0.00,55.8,72.7,89.6,43.5,4.95,39.86
2001-07-18,0.00,54.5,73.3,92.0,39.3,4.93,45.36
2001-07-19,0.00,52.9,71.7,90.6,46.8,1.48,40.99
2001-07-20,0.00,56.2,75.1,94.0,48.8,2.19,46.54
2001-07-21,0.00,59.7,77.4,95.1,47.5,4.35,48.29
2001-07-22,0.00,59.9,78.5,97.1,47.5,5.28,51.92
2001-07-23,0.00,58.2,74.7,91.2,52.6,2.84,39.51
2001-07-24,0.00,57.3,71.7,86.2,55.8,0.95,27.46
2001-07-25,0.00,56.7,71.1,85.6,55.2,0.74,27.77
2001-07-26,0.00,60.5,77.0,93.5,54.2,1.15,44.18
2001-07-27,0.04,54.2,67.5,80.9,56.1,0.49,21.00
2001-07-28,0.00,56.7,72.9,89.1,51.3,1.41,36.26
2001-07-29,0.00,57.9,76.6,95.4,43.6,4.89,49.82
2001-07-30,0.00,58.3,76.8,95.3,43.5,5.87,50.31
2001-07-31,0.00,60.4,78.9,97.3,50.6,3.84,49.91
2001-08-01,0.00,56.1,73.9,91.7,47.0,3.06,44.02
2001-08-02,0.00,57.1,73.1,89.1,51.4,3.10,35.24
2001-08-03,0.00,61.9,79.7,97.5,49.0,5.07,52.55
2001-08-04,0.00,66.7,82.3,97.9,50.6,8.34,51.79
2001-08-05,0.00,66.2,81.3,96.5,50.5,9.05,46.40
2001-08-06,0.00,65.7,81.1,96.5,51.2,7.46,47.93
2001-08-07,0.00,64.8,82.5,100.2,53.4,6.16,54.61
2001-08-08,0.09,64.2,81.1,98.1,51.6,5.59,51.04
2001-08-09,0.09,54.5,74.9,95.4,52.4,2.31,44.22
2001-08-10,0.27,53.7,63.7,73.6,46.1,1.94,17.78
2001-08-11,0.00,52.0,67.0,82.1,47.9,1.58,26.93
2001-08-12,0.00,54.8,71.2,87.6,46.2,3.34,35.31
2001-08-13,0.00,55.9,71.3,86.6,48.6,2.68,32.94
2001-08-14,0.34,58.8,74.9,91.1,51.2,2.11,39.87
2001-08-15,0.09,58.6,71.5,84.4,48.6,4.34,29.40
2001-08-16,0.00,50.5,66.2,81.9,44.3,2.97,28.56
2001-08-17,0.00,51.7,67.4,83.0,43.6,3.55,29.83
2001-08-18,0.00,50.2,68.7,87.1,36.8,4.42,37.62
2001-08-19,0.00,53.0,72.4,91.8,39.6,5.24,43.87
2001-08-20,0.00,57.7,76.3,95.0,38.6,7.22,50.06
2001-08-21,0.00,58.1,74.5,91.0,43.4,6.41,41.55
2001-08-22,0.00,59.2,74.9,90.7,42.1,7.49,41.11
2001-08-23,0.03,58.1,74.3,90.4,47.3,4.27,38.68
2001-08-24,0.00,55.6,72.1,88.7,48.5,3.34,35.61
2001-08-25,0.00,54.6,71.6,88.7,43.5,4.10,37.88
2001-08-26,0.00,55.9,74.0,92.1,43.2,5.02,42.65
2001-08-27,0.00,55.2,73.5,91.8,39.6,6.34,42.78
2001-08-28,0.08,58.0,75.3,92.5,43.3,7.30,43.09
2001-08-29,0.00,55.9,73.3,90.7,42.6,5.55,40.87
2001-08-30,0.00,51.2,66.4,81.5,41.2,4.47,27.35
2001-08-31,0.00,52.8,67.9,82.9,42.5,4.71,29.20
2001-09-01,0.00,54.2,70.8,87.4,44.6,4.34,35.86
2001-09-02,0.00,54.1,72.0,89.9,39.4,4.27,40.19
2001-09-03,0.00,54.6,72.0,89.4,36.9,6.88,39.83
2001-09-04,0.00,56.6,75.4,94.1,38.1,8.28,47.55
2001-09-05,0.03,58.6,77.5,96.3,36.6,8.22,51.09
2001-09-06,0.00,54.4,73.7,93.0,43.3,3.17,44.58
2001-09-07,0.01,44.2,59.8,75.4,46.1,0.18,18.84
2001-09-08,0.34,38.8,49.6,60.3,39.5,0.27,9.65
2001-09-09,0.08,33.7,43.6,53.5,34.7,0.28,7.45
2001-09-10,0.00,36.4,54.3,72.1,33.3,1.15,20.76
2001-09-11,0.00,43.0,63.6,84.2,29.5,3.27,35.49
2001-09-12,0.00,42.0,63.2,84.5,35.2,1.57,34.44
2001-09-13,0.00,42.7,61.2,79.6,45.2,0.87,25.09
2001-09-14,0.01,48.9,58.5,68.2,50.7,0.09,10.69
2001-09-15,0.10,46.4,55.1,63.8,48.7,0.03,7.66
2001-09-16,0.00,43.8,52.7,61.6,44.8,0.03,8.86
2001-09-17,0.00,43.0,58.2,73.4,44.6,0.27,19.68
2001-09-18,0.00,46.1,57.7,69.2,47.4,0.60,14.62
2001-09-19,0.00,46.4,60.3,74.2,40.0,1.23,21.87
2001-09-20,0.00,43.4,61.8,80.2,37.9,1.25,29.26
2001-09-21,0.00,43.6,58.1,72.6,37.4,1.79,20.03
2001-09-22,0.00,43.5,63.3,83.1,31.6,4.39,33.93
2001-09-23,0.00,38.7,56.4,74.2,33.1,1.03,22.72
2001-09-24,0.00,38.0,53.9,69.9,38.0,0.46,16.88
2001-09-25,0.00,42.7,63.2,83.7,37.3,1.97,32.57
2001-09-26,0.00,45.6,66.3,87.1,36.2,3.42,37.87
2001-09-27,0.00,47.1,68.6,90.2,33.8,4.11,43.27
2001-09-28,0.00,48.7,68.0,87.4,39.5,3.63,37.26
2001-09-29,0.00,50.9,69.3,87.8,39.5,3.85,38.82
2001-09-30,0.00,42.3,57.4,72.5,39.1,1.77,18.64
2001-10-01,0.00,42.4,59.3,76.2,41.2,1.17,22.02
2001-10-02,0.00,44.6,64.0,83.4,34.1,1.74,32.87
2001-10-03,0.00,37.3,55.2,73.1,25.6,3.15,23.07
2001-10-04,0.14,38.0,54.0,70.1,28.0,1.28,20.07
2001-10-05,0.25,26.6,33.9,41.3,31.2,0.02,2.63
2001-10-06,0.00,25.4,37.0,48.7,25.5,0.18,7.38
2001-10-07,0.00,30.9,49.9,68.8,25.0,1.64,21.00
2001-10-08,0.00,37.1,56.5,75.8,28.7,2.69,25.80
2001-10-09,0.12,40.7,53.6,66.4,32.4,1.64,16.72
2001-10-10,0.12,35.6,44.0,52.5,35.7,0.33,6.00
2001-10-11,0.00,32.1,42.2,52.3,23.1,1.37,9.50
2001-10-12,0.00,32.3,45.4,58.5,27.1,0.44,12.53
2001-10-13,0.03,31.5,40.2,48.8,24.8,0.72,8.10
2001-10-14,0.00,30.5,40.5,50.5,30.0,0.47,6.68
2001-10-15,0.05,26.0,37.4,48.8,27.6,0.16,6.76
2001-10-16,0.00,23.1,35.4,47.6,22.1,0.51,7.44
2001-10-17,0.00,26.1,46.8,67.5,25.1,1.22,18.83
2001-10-18,0.00,32.0,52.2,72.5,27.3,0.51,22.81
2001-10-19,0.00,29.7,41.7,53.7,24.0,0.43,10.92
2001-10-20,0.00,30.4,46.6,62.8,27.8,0.33,14.80
2001-10-21,0.00,28.5,42.2,55.9,29.9,0.43,9.72
2001-10-22,0.00,30.5,46.9,63.3,30.4,0.77,14.80
2001-10-23,0.00,35.7,48.6,61.5,27.1,2.19,13.78
2001-10-24,0.00,30.9,46.1,61.3,23.3,1.03,13.03
2001-10-25,0.00,19.0,32.8,46.6,16.8,0.47,8.28
2001-10-26,0.00,19.1,35.3,51.4,13.6,0.75,10.50
2001-10-27,0.00,22.2,40.2,58.1,18.5,1.03,12.98
2001-10-28,0.00,35.2,54.6,74.0,18.9,3.67,25.50
2001-10-29,0.00,33.2,53.5,73.8,27.5,0.93,24.54
2001-10-30,0.00,32.2,39.6,47.0,30.2,0.49,5.01
2001-10-31,0.10,40.4,55.6,70.8,30.7,2.45,20.38
2001-11-01,0.00,39.7,51.2,62.6,33.6,1.15,12.48
2001-11-02,0.00,27.3,40.5,53.6,26.2,0.63,9.22
2001-11-03,0.00,27.1,43.0,59.0,25.5,0.90,12.05
2001-11-04,0.00,27.8,45.5,63.2,24.3,1.51,14.78
2001-11-05,0.00,28.7,48.7,68.6,19.0,2.31,20.09
2001-11-06,0.00,34.6,52.9,71.2,23.3,2.88,21.58
2001-11-07,0.00,35.1,50.9,66.7,29.3,2.31,16.53
2001-11-08,0.00,17.7,33.7,49.8,24.4,0.15,5.99
2001-11-09,0.00,19.6,36.9,54.2,16.8,0.69,11.08
2001-11-10,0.00,23.9,45.1,66.3,15.1,2.06,19.30
2001-11-11,0.00,26.1,45.1,64.1,19.9,1.81,16.37
2001-11-12,0.00,27.1,43.9,60.6,21.8,1.74,13.99
2001-11-13,0.00,28.9,44.9,60.9,24.1,1.67,13.77
2001-11-14,0.00,30.0,46.3,62.5,26.3,1.63,13.99
2001-11-15,0.00,28.6,45.6,62.6,25.0,1.55,14.32
2001-11-16,0.00,28.1,45.3,62.5,25.2,1.72,14.22
2001-11-17,0.00,26.3,46.3,66.4,23.1,1.68,17.57
2001-11-18,0.28,27.4,46.3,65.1,23.5,1.11,17.09
2001-11-19,0.24,9.3,22.3,35.4,20.2,0.24,2.03
2001-11-20,0.00,10.0,25.7,41.4,20.0,0.39,4.55
2001-11-21,0.00,28.8,43.1,57.5,19.8,2.10,12.35
2001-11-22,0.00,30.2,42.4,54.6,23.9,1.67,10.20
2001-11-23,0.00,29.7,41.2,52.7,28.7,0.79,8.25
2001-11-24,0.00,28.4,35.4,42.4,29.0,0.55,4.12
2001-11-25,0.13,24.5,31.9,39.3,25.5,0.16,4.12
2001-11-26,0.19,19.4,25.0,30.5,23.7,0.40,1.01
2001-11-27,0.08,7.5,14.1,20.7,9.3,0.31,1.04
2001-11-28,0.00,0.2,8.2,16.2,5.4,0.23,1.12
2001-11-29,0.00,2.4,14.9,27.4,7.7,0.35,2.62
2001-11-30,0.00,21.3,29.2,37.1,19.6,0.29,3.96
2001-12-01,0.00,20.0,28.7,37.3,15.8,0.89,4.21
2001-12-02,0.00,22.7,30.6,38.6,15.9,2.13,4.99
2001-12-03,0.00,30.1,37.9,45.7,23.5,1.55,6.70
2001-12-04,0.00,25.0,38.2,51.4,21.7,1.08,9.01
2001-12-05,0.00,21.6,32.4,43.2,20.0,0.80,5.85
2001-12-06,0.00,20.5,27.9,35.3,10.7,1.43,5.23
2001-12-07,0.00,21.5,32.9,44.4,18.7,1.01,6.68
2001-12-08,0.00,15.1,26.2,37.2,15.6,0.54,4.51
2001-12-09,0.00,20.6,32.1,43.5,12.8,1.55,6.73
2001-12-10,0.00,19.2,33.5,47.8,12.0,1.23,8.68
2001-12-11,0.00,16.8,26.5,36.2,17.2,0.38,4.11
2001-12-12,0.00,10.7,20.1,29.6,15.3,0.26,2.55
2001-12-13,0.00,11.0,20.2,29.4,8.3,0.35,2.94
2001-12-14,0.00,17.9,27.4,37.0,11.4,1.57,4.76
2001-12-15,0.00,24.6,34.6,44.5,17.5,1.41,6.15
2001-12-16,0.00,10.3,21.5,32.7,14.3,0.33,2.97
2001-12-17,0.00,16.5,27.7,38.8,9.8,1.12,5.53
2001-12-18,0.13,25.8,37.6,49.3,19.1,0.44,8.56
2001-12-19,0.00,7.4,18.6,29.7,13.1,0.10,2.89
2001-12-20,0.00,11.1,25.1,39.1,14.0,0.36,4.68
2001-12-21,0.00,12.8,25.0,37.1,14.3,0.49,4.49
2001-12-22,0.00,14.4,29.3,44.3,14.6,0.40,6.99
2001-12-23,0.00,8.1,16.2,24.3,5.4,0.44,2.24
2001-12-24,0.00,8.3,20.4,32.5,7.9,0.45,3.59
2001-12-25,0.00,11.3,21.7,32.0,6.9,0.72,3.85
2001-12-26,0.00,15.7,24.6,33.5,9.1,1.10,3.86
2001-12-27,0.00,16.2,28.9,41.5,10.6,1.03,5.85
2001-12-28,0.00,14.2,26.0,37.7,10.7,0.74,4.73
2001-12-29,0.00,3.4,15.6,27.8,4.9,0.33,2.60
2001-12-30,0.00,1.2,10.4,19.5,5.7,0.18,1.40
2001-12-31,0.00,-1.8,10.9,23.6,2.6,0.23,2.16
2002-01-01,0.00,0.3,12.9,25.5,6.8,0.18,2.07
2002-01-02,0.00,-5.1,8.4,21.9,2.8,0.12,2.03
2002-01-03,0.00,2.5,18.3,34.1,4.1,0.42,4.64
2002-01-04,0.00,21.2,34.4,47.6,19.0,0.73,7.21
2002-01-05,0.00,15.5,26.0,36.6,18.7,0.30,3.79
2002-01-06,0.00,14.4,25.6,36.8,13.4,0.59,4.86
2002-01-07,0.00,18.7,29.9,41.1,19.0,0.74,5.27
2002-01-08,0.00,31.6,43.2,54.7,26.6,1.74,9.36
2002-01-09,0.00,35.0,47.5,60.0,22.3,2.59,13.92
2002-01-10,0.00,23.3,32.1,41.0,24.0,0.47,4.66
2002-01-11,0.00,19.1,31.5,44.0,14.1,0.36,7.14
2002-01-12,0.00,17.7,30.9,44.1,14.6,0.72,6.76
2002-01-13,0.00,20.3,34.1,47.8,17.6,0.94,7.68
2002-01-14,0.01,18.0,26.9,35.8,17.8,0.39,3.63
2002-01-15,0.00,13.2,21.4,29.7,11.1,0.50,3.05
2002-01-16,0.00,4.8,12.8,20.9,8.3,0.22,1.35
2002-01-17,0.00,0.1,13.3,26.5,2.2,0.27,2.97
2002-01-18,0.00,1.1,13.5,26.0,4.1,0.27,2.59
2002-01-19,0.00,0.4,13.0,25.5,3.6,0.21,2.54
2002-01-20,0.00,9.7,22.5,35.2,4.7,1.00,4.76
2002-01-21,0.00,16.4,26.2,36.0,6.2,1.24,5.48
2002-01-22,0.00,26.1,36.8,47.4,16.8,1.35,7.85
2002-01-23,0.00,8.8,22.3,35.8,13.4,0.28,3.89
2002-01-24,0.00,5.8,18.0,30.3,-0.5,0.51,4.17
2002-01-25,0.00,16.8,28.9,40.9,9.6,1.69,6.02
2002-01-26,0.00,30.3,41.4,52.5,11.9,3.16,10.46
2002-01-27,0.00,32.1,44.2,56.4,10.6,3.88,12.91
2002-01-28,0.00,11.5,27.8,44.2,9.6,0.28,7.70
2002-01-29,0.00,-0.4,8.8,18.0,5.4,0.15,1.02
2002-01-30,0.00,-1.5,10.7,23.0,-1.1,0.27,2.29
2002-01-31,0.00,-3.2,10.8,24.9,-6.3,0.43,3.10
2002-02-01,0.00,5.4,16.7,28.1,4.3,0.82,3.04
2002-02-02,0.00,12.4,25.3,38.2,8.5,0.94,5.40
2002-02-03,0.00,11.0,24.8,38.7,9.5,0.51,5.37
2002-02-04,0.00,11.2,27.1,43.1,9.0,0.61,6.99
2002-02-05,0.00,13.3,25.7,38.1,13.3,0.21,5.11
2002-02-06,0.00,12.5,28.2,43.9,9.3,0.35,7.31
2002-02-07,0.00,21.4,35.6,49.8,5.8,2.19,10.21
2002-02-08,0.00,29.7,41.1,52.6,8.0,3.49,11.22
2002-02-09,0.07,22.1,35.4,48.8,18.3,0.21,8.75
2002-02-10,0.00,9.0,18.8,28.7,12.6,0.22,2.44
2002-02-11,0.00,13.2,27.6,42.0,12.3,0.78,6.35
2002-02-12,0.00,17.3,32.7,48.1,12.2,0.53,8.78
2002-02-13,0.00,11.1,22.3,33.6,8.8,0.35,4.30
2002-02-14,0.00,17.2,32.0,46.8,6.9,1.14,8.88
2002-02-15,0.00,13.7,24.1,34.5,12.8,0.48,3.94
2002-02-16,0.00,16.5,31.8,47.2,8.4,1.13,8.92
2002-02-17,0.00,23.4,38.6,53.8,10.2,2.23,11.63
2002-02-18,0.00,25.5,41.8,58.0,17.4,1.51,12.70
2002-02-19,0.05,24.8,36.0,47.2,23.6,0.42,7.10
2002-02-20,0.00,22.7,33.1,43.6,22.0,0.16,6.11
2002-02-21,0.00,24.4,35.2,46.0,18.9,0.86,7.26
2002-02-22,0.00,24.6,35.4,46.2,9.8,1.72,8.56
2002-02-23,0.00,36.3,47.4,58.5,18.6,4.33,12.90
2002-02-24,0.02,17.4,35.9,54.3,21.6,0.09,10.83
2002-02-25,0.04,-2.0,12.1,26.2,6.0,0.20,1.79
2002-02-26,0.00,-9.0,-0.7,7.6,-9.2,0.23,0.99
2002-02-27,0.00,-6.8,8.1,23.0,-2.0,0.31,2.62
2002-02-28,0.00,5.1,16.1,27.0,8.8,0.28,2.52
2002-03-01,0.01,-2.5,13.0,28.4,8.8,0.19,2.06
2002-03-02,0.00,-9.0,2.2,13.4,-4.6,0.17,1.29
2002-03-03,0.00,-5.9,4.4,14.7,-4.0,0.22,1.69
2002-03-04,0.00,0.6,15.0,29.4,5.3,0.32,3.20
2002-03-05,0.00,23.6,33.6,43.6,15.9,1.74,6.34
2002-03-06,0.00,17.4,34.9,52.4,14.9,0.16,10.57
2002-03-07,0.00,16.3,23.3,30.3,17.2,0.22,2.15
2002-03-08,0.22,8.3,23.3,38.4,15.0,0.09,4.24
2002-03-09,0.00,-7.6,2.2,11.9,-4.0,0.10,0.88
2002-03-10,0.00,7.3,22.0,36.8,5.9,0.80,5.33
2002-03-11,0.00,20.8,35.6,50.4,15.3,1.09,9.47
2002-03-12,0.00,27.9,40.1,52.4,19.2,1.73,10.38
2002-03-13,0.12,29.1,43.6,58.1,26.2,0.44,11.85
2002-03-14,0.48,21.9,27.2,32.5,26.3,0.05,0.87
2002-03-15,0.13,10.8,19.5,28.2,17.4,0.11,1.51
2002-03-16,0.00,1.6,16.0,30.4,10.9,0.03,2.48
2002-03-17,0.00,7.1,20.1,33.2,14.3,0.14,2.78
2002-03-18,0.02,13.3,20.8,28.3,15.7,0.13,2.13
2002-03-19,0.00,6.7,18.0,29.3,12.3,0.15,3.28
2002-03-20,0.00,15.6,25.7,35.8,15.7,0.84,3.78
2002-03-21,0.00,-0.7,17.4,35.4,5.3,0.30,3.35
2002-03-22,0.00,0.5,8.6,16.8,1.0,0.31,1.47
2002-03-23,0.00,14.9,28.1,41.4,19.8,0.57,4.51
2002-03-24,0.00,16.7,27.5,38.3,20.1,0.29,3.48
2002-03-25,0.14,10.6,16.3,22.0,12.0,0.32,0.97
2002-03-26,0.00,8.3,18.4,28.6,14.9,0.20,1.76
2002-03-27,0.00,22.8,35.2,47.6,22.9,0.58,6.46
2002-03-28,0.00,22.1,38.4,54.6,23.5,0.11,10.08
2002-03-29,0.02,24.0,36.7,49.5,24.6,0.16,7.79
2002-03-30,0.00,25.0,35.6,46.3,25.0,0.16,6.34
2002-03-31,0.00,26.2,35.5,44.8,25.9,0.32,5.03
2002-04-01,0.00,28.5,44.2,59.9,25.7,0.68,13.11
2002-04-02,0.04,9.1,33.6,58.0,18.4,0.22,11.97
2002-04-03,0.00,6.5,13.4,20.2,4.7,0.33,1.72
2002-04-04,0.00,11.3,25.6,39.9,14.5,0.35,5.16
2002-04-05,0.00,21.6,39.3,56.9,20.6,0.83,11.94
2002-04-06,0.00,25.9,42.9,59.9,25.7,0.98,12.93
2002-04-07,0.00,36.7,54.8,73.0,31.3,0.83,22.75
2002-04-08,0.12,34.4,49.5,64.6,34.5,0.13,14.82
2002-04-09,0.00,32.5,41.0,49.5,34.3,0.05,5.52
2002-04-10,0.00,34.7,51.7,68.8,30.6,0.38,19.59
2002-04-11,0.05,35.4,50.9,66.5,35.8,0.21,16.09
2002-04-12,0.00,33.4,46.2,59.1,29.2,0.33,12.63
2002-04-13,0.00,33.2,50.2,67.2,28.4,1.00,18.10
2002-04-14,0.00,37.9,55.9,74.0,29.1,1.67,23.71
2002-04-15,0.00,41.5,59.3,77.1,31.7,1.52,26.37
2002-04-16,0.00,35.2,51.8,68.3,35.0,0.80,16.45
2002-04-17,0.00,26.7,38.5,50.3,24.3,0.77,7.99
2002-04-18,0.00,31.6,49.6,67.6,27.7,1.48,18.77
2002-04-19,0.09,21.8,33.4,45.1,20.8,0.42,5.89
2002-04-20,0.06,22.0,26.1,30.3,22.9,0.24,1.53
2002-04-21,0.13,23.2,27.5,31.7,25.0,0.09,1.79
2002-04-22,0.00,24.0,37.2,50.4,23.1,0.29,8.54
2002-04-23,0.00,37.1,49.9,62.7,24.9,3.22,14.92
2002-04-24,0.00,24.1,47.9,71.6,24.8,0.48,22.01
2002-04-25,0.00,20.2,33.8,47.4,12.7,0.70,9.16
2002-04-26,0.00,23.8,38.8,53.7,15.7,1.45,10.60
2002-04-27,0.40,27.8,44.3,60.8,31.6,0.04,12.27
2002-04-28,0.20,31.0,35.5,40.1,33.8,0.01,1.78
2002-04-29,0.02,30.3,45.0,59.7,31.6,0.05,11.86
2002-04-30,0.00,34.9,50.7,66.4,28.7,1.16,17.41
2002-05-01,0.27,31.2,46.5,61.8,34.6,0.05,12.25
2002-05-02,0.15,21.4,28.1,34.8,26.0,0.02,1.66
2002-05-03,0.00,27.7,43.4,59.2,27.8,0.86,12.60
2002-05-04,0.05,27.4,48.3,69.2,31.1,0.10,18.99
2002-05-05,0.00,31.9,49.8,67.6,28.0,0.75,19.55
2002-05-06,0.00,37.2,53.2,69.1,30.3,1.30,18.86
2002-05-07,0.00,34.1,47.8,61.5,34.5,0.36,11.41
2002-05-08,0.03,32.2,41.4,50.7,35.8,0.05,3.25
2002-05-09,0.00,20.5,32.6,44.8,16.3,0.38,7.31
2002-05-10,0.00,27.5,40.9,54.3,15.7,1.55,11.75
2002-05-11,0.71,34.2,46.0,57.7,30.8,0.30,10.91
2002-05-12,0.10,31.0,41.2,51.3,34.1,0.06,6.30
2002-05-13,0.00,31.9,45.5,59.1,27.9,0.82,12.34
2002-05-14,0.00,39.5,54.6,69.8,30.1,2.86,19.49
2002-05-15,0.00,43.6,60.6,77.6,33.6,2.61,27.39
2002-05-16,0.31,36.4,51.7,67.1,33.3,0.38,15.94
2002-05-17,0.10,36.6,42.7,48.7,38.0,0.15,3.97
2002-05-18,0.00,39.3,47.7,56.2,38.9,0.36,7.28
2002-05-19,0.00,39.6,53.5,67.4,40.6,0.63,13.27
2002-05-20,0.00,42.0,54.2,66.4,39.2,1.69,12.71
2002-05-21,0.00,46.0,54.6,63.2,43.8,1.22,9.30
2002-05-22,0.26,40.5,58.5,76.6,37.9,1.27,21.31
2002-05-23,0.00,30.9,44.6,58.4,29.8,1.01,10.90
2002-05-24,0.00,28.8,37.3,45.8,25.4,0.57,5.79
2002-05-25,0.06,31.7,44.9,58.1,33.8,0.62,9.66
2002-05-26,0.00,39.0,55.2,71.3,31.2,1.85,20.89
2002-05-27,0.03,42.1,58.6,75.0,40.2,0.22,22.37
2002-05-28,0.00,42.6,59.9,77.1,42.7,0.73,24.07
2002-05-29,0.00,44.7,63.5,82.3,40.2,1.54,31.08
2002-05-30,0.00,47.9,63.9,80.0,43.0,2.43,25.92
2002-05-31,0.00,49.6,69.8,90.0,44.9,2.81,38.16
2002-06-01,0.00,51.9,68.4,85.0,46.8,2.25,29.69
2002-06-02,0.06,51.6,66.8,82.1,50.7,0.84,24.62
2002-06-03,0.03,50.2,66.7,83.1,48.5,0.32,28.68
2002-06-04,0.07,45.2,52.8,60.3,46.8,0.19,7.15
2002-06-05,0.00,43.9,56.3,68.6,41.3,0.47,16.45
2002-06-06,0.00,49.0,63.6,78.2,40.0,2.11,25.28
2002-06-07,0.00,51.6,68.8,86.0,40.1,5.04,34.86
2002-06-08,0.03,50.7,62.7,74.7,43.0,2.24,20.04
2002-06-09,0.00,47.3,65.9,84.6,48.8,0.74,29.01
2002-06-10,0.00,45.7,60.4,75.2,49.0,0.36,16.43
2002-06-11,0.00,37.1,54.4,71.8,24.0,1.72,22.99
2002-06-12,0.00,38.5,55.7,72.8,29.5,2.16,22.01
2002-06-13,0.00,42.2,57.7,73.2,33.0,2.51,21.73
2002-06-14,0.00,38.9,54.2,69.5,34.0,2.30,18.18
2002-06-15,0.00,47.3,63.6,79.9,35.7,4.23,27.68
2002-06-16,0.00,47.3,63.3,79.4,39.3,3.15,26.16
2002-06-17,0.00,52.7,69.9,87.0,38.4,5.67,35.75
