Transect,Point,Easting,Northing,Veg_date,pt_year,Year,direction,Low_cm,High_cm,vor_reading_pct
E8,E8.2,498157,4825083,2015-08-17,E8.2_2015,2015,355.0,2.375,19.0,0.7857142857142857
E8,E8.2,498157,4825083,2016-08-09,E8.2_2016,2016,355.0,0.25,2.125,0.5714285714285714
E8,E8.2,498157,4825083,2017-07-17,E8.2_2017,2017,355.0,7.333333333333333,24.0,0.5714285714285714
E8,E8.3,497909,4825059,2015-08-17,E8.3_2015,2015,175.0,0.8181818181818182,7.909090909090909,0.6428571428571429
E8,E8.3,497909,4825059,2016-08-09,E8.3_2016,2016,175.0,0.1111111111111111,4.555555555555555,0.7857142857142857
E8,E8.3,497909,4825059,2017-07-07,E8.3_2017,2017,175.0,0.09090909090909091,4.909090909090909,0.6428571428571429
E8,E8.4,497660,4825035,2015-08-17,E8.4_2015,2015,355.0,1.5,13.3,0.7857142857142857
E8,E8.4,497660,4825035,2016-08-09,E8.4_2016,2016,355.0,0.5555555555555556,6.222222222222222,0.7142857142857143
E8,E8.4,497660,4825035,2017-07-17,E8.4_2017,2017,355.0,1.8333333333333333,11.5,0.6428571428571429
E8,E8.5,497411,4825011,2015-08-17,E8.5_2015,2015,175.0,3.3076923076923075,27.53846153846154,0.8571428571428571
E8,E8.5,497411,4825011,2016-08-09,E8.5_2016,2016,175.0,1.9285714285714286,19.285714285714285,0.9285714285714286
E8,E8.5,497411,4825011,2017-07-17,E8.5_2017,2017,175.0,1.4166666666666667,15.333333333333334,1.0
E8,E8.6,497162,4824987,2015-08-17,E8.6_2015,2015,355.0,1.6153846153846154,15.538461538461538,0.8571428571428571
E8,E8.6,497162,4824987,2016-08-09,E8.6_2016,2016,355.0,1.3846153846153846,13.23076923076923,0.9285714285714286
E8,E8.6,497162,4824987,2017-07-17,E8.6_2017,2017,355.0,3.4615384615384617,11.153846153846153,0.9285714285714286
E8,E8.7,496913,4824963,2015-08-17,E8.7_2015,2015,175.0,9.166666666666666,29.166666666666668,0.9285714285714286
E8,E8.7,496913,4824963,2016-08-09,E8.7_2016,2016,175.0,1.25,19.083333333333332,0.8571428571428571
E8,E8.7,496913,4824963,2017-07-17,E8.7_2017,2017,175.0,11.285714285714286,45.285714285714285,0.8571428571428571
E9,E9.1,498673,4824800,2016-07-26,E9.1_2016,2016,75.0,1.7857142857142858,7.071428571428571,0.7857142857142857
E9,E9.1,498673,4824800,2017-07-04,E9.1_2017,2017,75.0,1.3333333333333333,7.25,1.0
E9,E9.1,498673,4824800,2018-07-01,E9.1_2018,2018,,2.9285714285714284,24.857142857142858,0.8571428571428571
E9,E9.1,498673,4824800,2019-06-18,E9.1_2019,2019,75.0,9.857142857142858,39.857142857142854,1.0
E9,E9.2,498726,4824556,2015-08-06,E9.2_2015,2015,255.0,1.7777777777777777,21.77777777777778,1.0
E9,E9.2,498726,4824556,2016-07-26,E9.2_2016,2016,255.0,2.6153846153846154,10.615384615384615,0.6428571428571429
E9,E9.2,498726,4824556,2017-07-04,E9.2_2017,2017,255.0,1.75,5.583333333333333,0.9285714285714286
E9,E9.2,498726,4824556,2018-07-01,E9.2_2018,2018,,0.8181818181818182,15.818181818181818,0.8571428571428571
E9,E9.2,498726,4824556,2019-06-18,E9.2_2019,2019,255.0,1.1666666666666667,19.75,0.7857142857142857
E9,E9.3,498778,4824311,2015-08-06,E9.3_2015,2015,75.0,2.0,19.77777777777778,0.8571428571428571
E9,E9.3,498778,4824311,2016-07-26,E9.3_2016,2016,75.0,1.4545454545454546,9.454545454545455,0.6428571428571429
E9,E9.3,498778,4824311,2017-07-04,E9.3_2017,2017,75.0,5.25,17.833333333333332,0.7857142857142857
E9,E9.3,498778,4824311,2018-07-01,E9.3_2018,2018,,5.769230769230769,25.46153846153846,0.8571428571428571
E9,E9.3,498778,4824311,2019-06-18,E9.3_2019,2019,75.0,5.785714285714286,31.357142857142858,0.9285714285714286
E9,E9.4,498831,4824067,2015-08-06,E9.4_2015,2015,255.0,2.230769230769231,19.23076923076923,1.0
E9,E9.4,498831,4824067,2016-07-26,E9.4_2016,2016,255.0,1.0,8.6,0.9285714285714286
E9,E9.4,498831,4824067,2017-07-04,E9.4_2017,2017,255.0,2.75,11.25,0.7142857142857143
E9,E9.4,498831,4824067,2018-07-01,E9.4_2018,2018,,1.3571428571428572,15.071428571428571,0.5714285714285714
E9,E9.4,498831,4824067,2019-06-18,E9.4_2019,2019,255.0,2.8461538461538463,18.615384615384617,1.0
E9,E9.5,498884,4823823,2015-08-06,E9.5_2015,2015,75.0,2.727272727272727,20.0,0.9285714285714286
E9,E9.5,498884,4823823,2016-07-26,E9.5_2016,2016,75.0,2.25,11.375,0.7857142857142857
E9,E9.5,498884,4823823,2017-07-04,E9.5_2017,2017,75.0,2.3076923076923075,13.538461538461538,0.5714285714285714
E9,E9.5,498884,4823823,2018-07-01,E9.5_2018,2018,,0.6666666666666666,14.75,0.9285714285714286
E9,E9.5,498884,4823823,2019-06-18,E9.5_2019,2019,75.0,3.5384615384615383,22.923076923076923,0.8571428571428571
L1,L1.1,476919,4806547,2015-06-28,L1.1_2015,2015,225.0,5.7272727272727275,28.727272727272727,0.9285714285714286
L1,L1.1,476919,4806547,2016-07-12,L1.1_2016,2016,225.0,5.153846153846154,13.615384615384615,0.7857142857142857
L1,L1.1,476919,4806547,2017-07-26,L1.1_2017,2017,225.0,5.153846153846154,22.615384615384617,0.9285714285714286
L1,L1.2,476742,4806724,2015-06-28,L1.2_2015,2015,45.0,4.5,27.75,0.9285714285714286
L1,L1.2,476742,4806724,2016-07-12,L1.2_2016,2016,45.0,3.0,23.0,0.5714285714285714
L1,L1.2,476742,4806724,2017-07-26,L1.2_2017,2017,45.0,2.8,18.8,0.7142857142857143
L1,L1.4,476388,4807078,2015-06-28,L1.4_2015,2015,45.0,3.923076923076923,22.846153846153847,0.6428571428571429
L1,L1.4,476388,4807078,2016-07-12,L1.4_2016,2016,45.0,1.0909090909090908,13.545454545454545,0.9285714285714286
L1,L1.4,476388,4807078,2017-07-26,L1.4_2017,2017,45.0,0.8181818181818182,4.818181818181818,0.7857142857142857
L1,L1.5,476212,4807254,2015-06-28,L1.5_2015,2015,225.0,4.111111111111111,25.88888888888889,0.7857142857142857
L1,L1.5,476212,4807254,2016-07-12,L1.5_2016,2016,225.0,1.7,15.0,0.6428571428571429
L1,L1.5,476212,4807254,2017-07-26,L1.5_2017,2017,225.0,2.2,8.6,0.7142857142857143
L1,L1.6,476035,4807431,2015-06-28,L1.6_2015,2015,45.0,4.416666666666667,23.666666666666668,0.7142857142857143
L1,L1.6,476035,4807431,2016-07-12,L1.6_2016,2016,45.0,2.8333333333333335,18.166666666666668,0.8571428571428571
L1,L1.6,476035,4807431,2017-08-26,L1.6_2017,2017,45.0,1.4285714285714286,16.142857142857142,0.8571428571428571
L1,L1.7,475858,4807608,2015-06-28,L1.7_2015,2015,225.0,4.111111111111111,22.88888888888889,1.0
L1,L1.7,475858,4807608,2016-07-12,L1.7_2016,2016,225.0,3.142857142857143,14.5,0.6428571428571429
L1,L1.7,475858,4807608,2017-07-26,L1.7_2017,2017,225.0,1.0,11.333333333333334,1.0
L1,L1.8,475681,4807785,2015-06-28,L1.8_2015,2015,45.0,8.333333333333334,28.22222222222222,0.8571428571428571
L1,L1.8,475681,4807785,2016-07-12,L1.8_2016,2016,45.0,2.75,16.375,0.6428571428571429
L1,L1.8,475681,4807785,2017-07-26,L1.8_2017,2017,45.0,1.2,12.6,0.5714285714285714
L10,L10.1,504491,4822559,2016-07-21,L10.1_2016,2016,225.0,4.666666666666667,19.0,0.8571428571428571
L10,L10.1,504491,4822559,2018-07-01,L10.1_2018,2018,,8.307692307692308,33.15384615384615,0.5714285714285714
L10,L10.1,504491,4822559,2019-06-19,L10.1_2019,2019,45.0,4.714285714285714,16.928571428571427,0.9285714285714286
L10,L10.2,504668,4822382,2015-08-11,L10.2_2015,2015,45.0,5.0,36.0,1.0
L10,L10.2,504668,4822382,2017-07-10,L10.2_2017,2017,45.0,8.11111111111111,25.444444444444443,0.7857142857142857
L10,L10.2,504668,4822382,2018-07-01,L10.2_2018,2018,,10.461538461538462,39.76923076923077,0.6428571428571429
L10,L10.2,504668,4822382,2019-06-19,L10.2_2019,2019,225.0,14.88888888888889,32.55555555555556,0.9285714285714286
L10,L10.3,504845,4822205,2015-08-11,L10.3_2015,2015,225.0,4.416666666666667,23.416666666666668,0.6428571428571429
L10,L10.3,504845,4822205,2016-07-21,L10.3_2016,2016,225.0,1.8888888888888888,18.333333333333332,0.8571428571428571
L10,L10.3,504845,4822205,2017-07-10,L10.3_2017,2017,225.0,2.0,11.5,0.6428571428571429
L10,L10.3,504845,4822205,2018-07-01,L10.3_2018,2018,,5.6923076923076925,33.92307692307692,0.5714285714285714
L10,L10.3,504845,4822205,2019-06-19,L10.3_2019,2019,45.0,5.5,17.714285714285715,0.9285714285714286
L10,L10.4,505022,4822028,2015-08-11,L10.4_2015,2015,45.0,10.8,33.5,1.0
L10,L10.4,505022,4822028,2016-07-21,L10.4_2016,2016,45.0,2.1,15.5,0.7142857142857143
L10,L10.4,505022,4822028,2017-07-10,L10.4_2017,2017,45.0,4.9,27.7,0.7142857142857143
L10,L10.4,505022,4822028,2018-07-01,L10.4_2018,2018,,11.545454545454545,41.36363636363637,0.7142857142857143
L10,L10.4,505022,4822028,2019-06-19,L10.4_2019,2019,225.0,11.5,29.0,0.7857142857142857
L10,L10.5,505198,4821852,2015-08-11,L10.5_2015,2015,225.0,9.75,36.166666666666664,0.5714285714285714
L10,L10.5,505198,4821852,2016-07-21,L10.5_2016,2016,285.0,4.7,17.4,0.8571428571428571
L10,L10.5,505198,4821852,2017-07-10,L10.5_2017,2017,225.0,4.444444444444445,24.22222222222222,0.7142857142857143
L10,L10.5,505198,4821852,2018-07-01,L10.5_2018,2018,,14.461538461538462,47.38461538461539,0.6428571428571429
L10,L10.5,505198,4821852,2019-06-19,L10.5_2019,2019,225.0,10.636363636363637,44.0,0.9285714285714286
L10,L10.6,505375,4821675,2015-08-11,L10.6_2015,2015,45.0,4.571428571428571,29.428571428571427,0.7857142857142857
L10,L10.6,505375,4821675,2018-07-01,L10.6_2018,2018,,10.75,33.125,0.6428571428571429
L10,L10.6,505375,4821675,2019-06-19,L10.6_2019,2019,45.0,1.4285714285714286,24.0,0.5714285714285714
L10,L10.7,505552,4821498,2016-07-21,L10.7_2016,2016,225.0,2.0833333333333335,15.5,0.7857142857142857
L10,L10.7,505552,4821498,2017-07-10,L10.7_2017,2017,225.0,8.0,20.153846153846153,0.8571428571428571
L10,L10.7,505552,4821498,2018-07-01,L10.7_2018,2018,,8.642857142857142,30.714285714285715,0.9285714285714286
L10,L10.7,505552,4821498,2019-06-19,L10.7_2019,2019,225.0,9.857142857142858,32.857142857142854,1.0
L10,L10.8,505729,4821321,2015-08-11,L10.8_2015,2015,45.0,6.5,38.25,1.0
L11,L11.2,478369,4807083,2015-07-26,L11.2_2015,2015,180.0,6.666666666666667,33.333333333333336,0.7857142857142857
L11,L11.2,478369,4807083,2016-08-08,L11.2_2016,2016,180.0,7.714285714285714,28.571428571428573,0.8571428571428571
L11,L11.3,478619,4807083,2015-07-26,L11.3_2015,2015,0.0,13.916666666666666,37.75,0.9285714285714286
L11,L11.3,478619,4807083,2016-08-08,L11.3_2016,2016,0.0,7.75,25.916666666666668,0.8571428571428571
L11,L11.3,478619,4807083,2017-07-27,L11.3_2017,2017,0.0,8.384615384615385,36.23076923076923,0.8571428571428571
L11,L11.4,478869,4807083,2015-07-26,L11.4_2015,2015,180.0,2.0,18.571428571428573,0.9285714285714286
L11,L11.4,478869,4807083,2016-08-08,L11.4_2016,2016,180.0,0.5714285714285714,10.785714285714286,1.0
L11,L11.4,478869,4807083,2017-07-27,L11.4_2017,2017,180.0,0.9285714285714286,19.571428571428573,1.0
L11,L11.5,479121,4807083,2015-07-26,L11.5_2015,2015,0.0,7.2727272727272725,30.0,1.0
L11,L11.5,479121,4807083,2016-08-08,L11.5_2016,2016,0.0,2.727272727272727,27.363636363636363,0.7857142857142857
L11,L11.5,479121,4807083,2017-07-27,L11.5_2017,2017,0.0,8.181818181818182,39.36363636363637,0.7857142857142857
L11,L11.6,479371,4807083,2015-07-26,L11.6_2015,2015,180.0,12.5,37.0,0.7857142857142857
L11,L11.6,479371,4807083,2017-07-27,L11.6_2017,2017,180.0,3.4,49.8,0.5714285714285714
L11,L11.7,479621,4807083,2016-08-08,L11.7_2016,2016,0.0,0.8571428571428571,9.285714285714286,0.7857142857142857
L11,L11.7,479621,4807083,2017-06-27,L11.7_2017,2017,0.0,1.0,4.75,1.0
L11,L11.8,479869,4807080,2015-07-26,L11.8_2015,2015,180.0,5.818181818181818,25.727272727272727,0.8571428571428571
L11,L11.8,479869,4807080,2016-08-08,L11.8_2016,2016,180.0,0.1,6.7,0.7857142857142857
L11,L11.8,479869,4807080,2017-07-27,L11.8_2017,2017,180.0,1.4545454545454546,11.545454545454545,0.7142857142857143
L3,L3.1,480012,4807555,2015-07-26,L3.1_2015,2015,0.0,4.333333333333333,19.11111111111111,0.7857142857142857
L3,L3.1,480012,4807555,2016-08-08,L3.1_2016,2016,0.0,5.7,20.8,0.6428571428571429
L3,L3.1,480012,4807555,2017-07-27,L3.1_2017,2017,0.0,5.0,20.3,0.7142857142857143
L3,L3.2,479762,4807555,2015-07-26,L3.2_2015,2015,180.0,2.7,26.6,0.7142857142857143
L3,L3.2,479762,4807555,2016-08-08,L3.2_2016,2016,180.0,1.1818181818181819,16.636363636363637,0.7142857142857143
L3,L3.2,479762,4807555,2017-07-27,L3.2_2017,2017,180.0,1.6,16.7,0.7857142857142857
L3,L3.3,479512,4807555,2015-07-27,L3.3_2015,2015,0.0,4.714285714285714,25.571428571428573,0.7142857142857143
L3,L3.3,479512,4807555,2017-07-27,L3.3_2017,2017,0.0,4.2727272727272725,25.727272727272727,0.7142857142857143
L3,L3.4,479262,4807555,2015-07-27,L3.4_2015,2015,180.0,2.090909090909091,18.09090909090909,0.7857142857142857
L3,L3.4,479262,4807555,2016-08-08,L3.4_2016,2016,180.0,0.7272727272727273,17.636363636363637,0.7857142857142857
L3,L3.4,479262,4807555,2017-07-27,L3.4_2017,2017,180.0,1.7,18.2,0.7857142857142857
L3,L3.5,479012,4807555,2015-07-27,L3.5_2015,2015,0.0,2.4615384615384617,19.0,0.7142857142857143
L3,L3.5,479012,4807555,2016-08-08,L3.5_2016,2016,0.0,1.0769230769230769,8.384615384615385,0.9285714285714286
L3,L3.5,479012,4807555,2017-07-27,L3.5_2017,2017,0.0,0.15384615384615385,8.461538461538462,0.9285714285714286
L3,L3.6,478762,4807555,2015-07-27,L3.6_2015,2015,180.0,2.4545454545454546,22.545454545454547,0.9285714285714286
L3,L3.6,478762,4807555,2016-08-08,L3.6_2016,2016,180.0,3.076923076923077,20.0,0.7857142857142857
L3,L3.6,478762,4807555,2017-07-27,L3.6_2017,2017,180.0,1.3333333333333333,20.333333333333332,0.9285714285714286
L3,L3.7,478512,4807555,2015-07-27,L3.7_2015,2015,0.0,3.25,22.75,0.6428571428571429
L3,L3.7,478512,4807555,2016-08-08,L3.7_2016,2016,0.0,2.2857142857142856,21.571428571428573,0.8571428571428571
L3,L3.7,478512,4807555,2017-07-27,L3.7_2017,2017,0.0,0.5714285714285714,9.928571428571429,1.0
L3,L3.8,478262,4807555,2015-07-27,L3.8_2015,2015,180.0,2.3636363636363638,22.545454545454547,1.0
L3,L3.8,478262,4807555,2016-08-08,L3.8_2016,2016,180.0,2.5454545454545454,17.181818181818183,0.7857142857142857
L3,L3.8,478262,4807555,2017-07-27,L3.8_2017,2017,180.0,1.75,19.916666666666668,0.7857142857142857
L4,L4.1,488477,4799019,2015-07-08,L4.1_2015,2015,215.0,4.642857142857143,30.071428571428573,0.8571428571428571
L4,L4.1,488477,4799019,2016-07-14,L4.1_2016,2016,215.0,5.5,23.428571428571427,1.0
L4,L4.1,488477,4799019,2017-07-20,L4.1_2017,2017,215.0,5.076923076923077,40.07692307692308,1.0
L4,L4.2,488682,4798875,2015-07-08,L4.2_2015,2015,35.0,22.25,60.5,0.9285714285714286
L4,L4.2,488682,4798875,2016-07-14,L4.2_2016,2016,35.0,7.769230769230769,28.23076923076923,0.8571428571428571
L4,L4.2,488682,4798875,2017-07-20,L4.2_2017,2017,35.0,14.0,39.18181818181818,0.9285714285714286
L4,L4.3,488887,4798732,2015-07-08,L4.3_2015,2015,215.0,4.090909090909091,28.09090909090909,0.7857142857142857
L4,L4.3,488887,4798732,2016-07-14,L4.3_2016,2016,215.0,2.6,15.8,0.7857142857142857
L4,L4.3,488887,4798732,2017-07-20,L4.3_2017,2017,215.0,1.5833333333333333,15.416666666666666,0.7142857142857143
L4,L4.4,489092,4798589,2015-07-09,L4.4_2015,2015,35.0,3.6666666666666665,27.11111111111111,0.8571428571428571
L4,L4.4,489092,4798589,2016-07-14,L4.4_2016,2016,35.0,0.2727272727272727,8.545454545454545,0.6428571428571429
L4,L4.4,489092,4798589,2017-07-20,L4.4_2017,2017,35.0,1.1666666666666667,8.5,0.7857142857142857
L4,L4.5,489296,4798445,2015-07-09,L4.5_2015,2015,215.0,2.0833333333333335,12.583333333333334,0.8571428571428571
L4,L4.5,489296,4798445,2016-07-14,L4.5_2016,2016,215.0,0.21428571428571427,3.357142857142857,0.8571428571428571
L4,L4.5,489296,4798445,2017-07-20,L4.5_2017,2017,215.0,0.6428571428571429,7.0,1.0
L4,L4.6,489501,4798302,2015-07-09,L4.6_2015,2015,35.0,6.785714285714286,28.428571428571427,1.0
L4,L4.6,489501,4798302,2016-07-14,L4.6_2016,2016,35.0,5.928571428571429,15.642857142857142,1.0
L4,L4.6,489501,4798302,2017-07-20,L4.6_2017,2017,35.0,0.9166666666666666,11.666666666666666,1.0
L4,L4.7,489706,4798159,2015-07-09,L4.7_2015,2015,215.0,2.1538461538461537,24.0,1.0
L4,L4.7,489706,4798159,2016-07-14,L4.7_2016,2016,215.0,1.3846153846153846,10.692307692307692,0.9285714285714286
L4,L4.7,489706,4798159,2017-07-20,L4.7_2017,2017,215.0,1.5833333333333333,8.583333333333334,0.9285714285714286
L4,L4.8,489911,4798015,2015-07-09,L4.8_2015,2015,35.0,6.615384615384615,26.307692307692307,0.8571428571428571
L4,L4.8,489911,4798015,2016-07-14,L4.8_2016,2016,35.0,3.230769230769231,21.76923076923077,0.9285714285714286
L4,L4.8,489911,4798015,2017-07-20,L4.8_2017,2017,35.0,6.666666666666667,36.666666666666664,0.9285714285714286
L5,L5.1,494919,4816091,2015-07-25,L5.1_2015,2015,225.0,10.666666666666666,43.333333333333336,0.8571428571428571
L5,L5.2,494742,4816268,2016-08-04,L5.2_2016,2016,45.0,1.3333333333333333,7.25,0.6428571428571429
L5,L5.2,494742,4816268,2017-07-29,L5.2_2017,2017,45.0,1.7692307692307692,13.846153846153847,0.8571428571428571
L5,L5.2,494742,4816268,2018-07-01,L5.2_2018,2018,,1.6923076923076923,20.53846153846154,0.9285714285714286
L5,L5.2,494742,4816268,2019-06-17,L5.2_2019,2019,45.0,2.1538461538461537,14.615384615384615,0.9285714285714286
L5,L5.3,494565,4816445,2015-07-25,L5.3_2015,2015,225.0,0.9285714285714286,12.5,0.9285714285714286
L5,L5.3,494565,4816445,2016-08-04,L5.3_2016,2016,225.0,0.38461538461538464,2.769230769230769,1.0
L5,L5.3,494565,4816445,2017-07-29,L5.3_2017,2017,225.0,0.5,3.7142857142857144,0.9285714285714286
L5,L5.3,494565,4816445,2018-07-01,L5.3_2018,2018,,0.38461538461538464,8.23076923076923,1.0
L5,L5.3,494565,4816445,2019-06-17,L5.3_2019,2019,225.0,0.0,15.714285714285714,0.9285714285714286
L5,L5.4,494388,4816622,2015-07-25,L5.4_2015,2015,45.0,1.1666666666666667,15.833333333333334,1.0
L5,L5.4,494388,4816622,2016-08-04,L5.4_2016,2016,45.0,1.75,12.833333333333334,0.8571428571428571
L5,L5.4,494388,4816622,2017-07-29,L5.4_2017,2017,45.0,1.3333333333333333,14.25,0.8571428571428571
L5,L5.4,494388,4816622,2018-07-01,L5.4_2018,2018,,1.0833333333333333,18.833333333333332,0.8571428571428571
L5,L5.4,494388,4816622,2019-06-17,L5.4_2019,2019,45.0,1.7692307692307692,16.46153846153846,0.8571428571428571
L5,L5.5,494212,4816798,2015-07-25,L5.5_2015,2015,225.0,2.5,32.0,0.9285714285714286
L5,L5.5,494212,4816798,2016-08-04,L5.5_2016,2016,225.0,2.076923076923077,14.23076923076923,0.7142857142857143
L5,L5.5,494212,4816798,2017-07-29,L5.5_2017,2017,225.0,1.4166666666666667,16.333333333333332,0.9285714285714286
L5,L5.5,494212,4816798,2018-07-01,L5.5_2018,2018,,1.8461538461538463,22.615384615384617,0.8571428571428571
L5,L5.5,494212,4816798,2019-06-17,L5.5_2019,2019,225.0,0.9166666666666666,21.666666666666668,0.9285714285714286
L5,L5.6,494035,4816975,2015-07-25,L5.6_2015,2015,45.0,1.5555555555555556,20.444444444444443,0.8571428571428571
L5,L5.6,494035,4816975,2016-08-04,L5.6_2016,2016,225.0,3.5,14.833333333333334,0.6428571428571429
L5,L5.6,494035,4816975,2018-07-01,L5.6_2018,2018,,1.7777777777777777,25.0,0.8571428571428571
L5,L5.6,494035,4816975,2019-06-17,L5.6_2019,2019,45.0,1.3636363636363635,17.727272727272727,0.6428571428571429
L5,L5.7,493858,4817152,2015-07-25,L5.7_2015,2015,225.0,3.857142857142857,21.0,0.7857142857142857
L5,L5.7,493858,4817152,2017-07-29,L5.7_2017,2017,225.0,2.625,13.125,0.7142857142857143
L5,L5.7,493858,4817152,2018-07-01,L5.7_2018,2018,,7.928571428571429,33.07142857142857,0.5714285714285714
L5,L5.7,493858,4817152,2019-06-17,L5.7_2019,2019,225.0,4.166666666666667,24.25,1.0
L5,L5.8,493681,4817329,2015-07-25,L5.8_2015,2015,45.0,5.583333333333333,31.083333333333332,0.8571428571428571
L5,L5.8,493681,4817329,2016-08-04,L5.8_2016,2016,45.0,2.7142857142857144,16.714285714285715,0.8571428571428571
L5,L5.8,493681,4817329,2017-07-29,L5.8_2017,2017,45.0,2.642857142857143,18.5,1.0
L5,L5.8,493681,4817329,2018-07-01,L5.8_2018,2018,,6.923076923076923,28.23076923076923,1.0
L5,L5.8,493681,4817329,2019-06-17,L5.8_2019,2019,45.0,6.076923076923077,30.846153846153847,0.9285714285714286
L6,L6.1,496130,4816310,2015-07-13,L6.1_2015,2015,270.0,6.153846153846154,36.92307692307692,0.9285714285714286
L6,L6.1,496130,4816310,2016-07-05,L6.1_2016,2016,270.0,2.3846153846153846,20.0,0.9285714285714286
L6,L6.1,496130,4816310,2017-07-09,L6.1_2017,2017,270.0,5.0,21.0,0.9285714285714286
L6,L6.1,496130,4816310,2018-07-01,L6.1_2018,2018,,6.461538461538462,28.615384615384617,0.7857142857142857
L6,L6.1,496130,4816310,2019-06-10,L6.1_2019,2019,270.0,2.076923076923077,9.615384615384615,0.9285714285714286
L6,L6.2,496130,4816560,2015-07-13,L6.2_2015,2015,90.0,6.4,38.0,0.9285714285714286
L6,L6.2,496130,4816560,2016-07-05,L6.2_2016,2016,90.0,1.7,20.1,0.7142857142857143
L6,L6.2,496130,4816560,2017-07-09,L6.2_2017,2017,90.0,3.5,23.333333333333332,0.7142857142857143
L6,L6.2,496130,4816560,2018-07-01,L6.2_2018,2018,,6.5,32.857142857142854,0.8571428571428571
L6,L6.2,496130,4816560,2019-06-10,L6.2_2019,2019,90.0,5.461538461538462,19.846153846153847,1.0
L6,L6.3,496130,4816810,2015-07-13,L6.3_2015,2015,270.0,6.0,29.0,0.9285714285714286
L6,L6.3,496130,4816810,2016-07-05,L6.3_2016,2016,270.0,2.3076923076923075,20.76923076923077,0.7142857142857143
L6,L6.3,496130,4816810,2017-07-09,L6.3_2017,2017,270.0,4.666666666666667,33.0,0.9285714285714286
L6,L6.3,496130,4816810,2018-07-01,L6.3_2018,2018,,6.333333333333333,32.5,0.8571428571428571
L6,L6.3,496130,4816810,2019-06-10,L6.3_2019,2019,90.0,7.7272727272727275,32.54545454545455,0.8571428571428571
L6,L6.4,496130,4817060,2015-07-13,L6.4_2015,2015,90.0,0.7777777777777778,18.666666666666668,0.7857142857142857
L6,L6.4,496130,4817060,2016-07-05,L6.4_2016,2016,90.0,0.5833333333333334,8.666666666666666,0.6428571428571429
L6,L6.4,496130,4817060,2017-07-09,L6.4_2017,2017,90.0,0.2857142857142857,9.0,0.8571428571428571
L6,L6.4,496130,4817060,2019-06-10,L6.4_2019,2019,270.0,1.5454545454545454,21.363636363636363,0.8571428571428571
L6,L6.5,496130,4817310,2015-07-13,L6.5_2015,2015,270.0,9.909090909090908,32.90909090909091,0.7857142857142857
L6,L6.5,496130,4817310,2016-07-05,L6.5_2016,2016,270.0,2.7777777777777777,18.11111111111111,0.7857142857142857
L6,L6.5,496130,4817310,2017-07-09,L6.5_2017,2017,270.0,9.7,29.1,0.6428571428571429
L6,L6.5,496130,4817310,2018-07-01,L6.5_2018,2018,,11.090909090909092,37.36363636363637,0.7142857142857143
L6,L6.5,496130,4817310,2019-06-10,L6.5_2019,2019,90.0,7.166666666666667,24.333333333333332,0.7857142857142857
L6,L6.6,496130,4817560,2015-07-13,L6.6_2015,2015,90.0,7.153846153846154,35.53846153846154,0.8571428571428571
L6,L6.6,496130,4817560,2016-07-05,L6.6_2016,2016,90.0,2.4166666666666665,16.833333333333332,0.9285714285714286
L6,L6.6,496130,4817560,2017-07-09,L6.6_2017,2017,90.0,0.9230769230769231,9.692307692307692,0.8571428571428571
L6,L6.6,496130,4817560,2018-07-01,L6.6_2018,2018,,7.571428571428571,29.071428571428573,0.9285714285714286
L6,L6.6,496130,4817560,2019-06-10,L6.6_2019,2019,270.0,3.7857142857142856,31.714285714285715,1.0
L6,L6.7,496130,4817810,2015-07-13,L6.7_2015,2015,270.0,13.875,41.75,1.0
L6,L6.7,496130,4817810,2016-07-05,L6.7_2016,2016,270.0,5.857142857142857,27.142857142857142,0.5714285714285714
L6,L6.7,496130,4817810,2018-07-01,L6.7_2018,2018,,18.5,62.6,0.7142857142857143
L6,L6.7,496130,4817810,2019-06-10,L6.7_2019,2019,,5.416666666666667,36.583333333333336,0.7142857142857143
L6,L6.8,496130,4818060,2015-07-13,L6.8_2015,2015,90.0,5.7272727272727275,38.18181818181818,0.8571428571428571
L6,L6.8,496130,4818060,2016-07-05,L6.8_2016,2016,90.0,2.7142857142857144,14.214285714285714,0.7857142857142857
L6,L6.8,496130,4818060,2017-07-09,L6.8_2017,2017,90.0,4.2727272727272725,17.181818181818183,1.0
L6,L6.8,496130,4818060,2018-07-01,L6.8_2018,2018,,7.153846153846154,30.53846153846154,0.7857142857142857
L6,L6.8,496130,4818060,2019-06-11,L6.8_2019,2019,90.0,3.8333333333333335,23.083333333333332,0.9285714285714286
L7,L7.1,497635,4825460,2015-08-17,L7.1_2015,2015,180.0,1.6666666666666667,22.166666666666668,0.8571428571428571
L7,L7.1,497635,4825460,2017-08-07,L7.1_2017,2017,180.0,3.888888888888889,45.888888888888886,0.6428571428571429
L7,L7.2,497385,4825460,2015-08-17,L7.2_2015,2015,0.0,5.5,27.4,0.6428571428571429
L7,L7.2,497385,4825460,2016-08-09,L7.2_2016,2016,0.0,1.3846153846153846,14.23076923076923,0.7142857142857143
L7,L7.2,497385,4825460,2017-08-07,L7.2_2017,2017,0.0,1.4166666666666667,7.25,0.9285714285714286
L7,L7.3,497135,4825460,2015-08-17,L7.3_2015,2015,180.0,3.2222222222222223,34.77777777777778,0.8571428571428571
L7,L7.3,497135,4825460,2016-08-09,L7.3_2016,2016,180.0,3.75,22.916666666666668,0.6428571428571429
